code,name,price,pct,main_net,main_pct,xl_net,l_net,m_net,s_net
301397,溯联股份,23.55,1.3775,-913022,-1.486,1396015,-2309037,913022,
300455,航天智装,17.32,0.464,-917298,-1.0276,-592986,-324312,917298,
300103,达刚控股,8.08,5.7592,-918061,-0.909,-2108409,1190348,918061,
688085,三友医疗,12.8,2.6464,-921935,-2.9826,0,-921935,921935,
600463,空港股份,8.27,4.2875,-922626,-2.6581,0,-922626,922626,
603006,联明股份,10.73,0.8459,-926474,-3.3875,0,-926474,926474,
603069,海汽集团,13.97,2.2694,-930632,-1.0061,-1081768,151136,930632,
605005,合兴股份,16.43,0.4279,-931841,-5.3462,0,-931841,931841,
300884,狄耐克,12.21,0.8258,-933187,-2.3417,0,-933187,933187,
600778,友好集团,5.95,3.1196,-933394,-1.117,1200931,-2134325,933394,
603711,香飘飘,11.92,2.4055,-933455,-2.223,0,-933455,933455,
001333,光华股份,19.58,2.4594,-943874,-3.5484,-136430,-807444,943874,
300851,交大思诺,23.88,2.226,-944709,-4.2516,0,-944709,944709,
603729,ST龙韵,12.7,0.8737,-944852,-8.4664,0,-944852,944852,
688307,中润光学,48.44,-0.5339,-946905,-0.5827,-2407285,1460380,946905,
002338,奥普光电,42.6,-0.3276,-949881,-0.6314,1210302,-2160183,949881,
000809,和展能源,3.52,-1.4006,-954140,-1.3252,1806224,-2760364,954140,
301020,密封科技,22.01,3.8208,-955086,-1.4653,0,-955086,955086,
688096,京源环保,7.61,0.2635,-955196,-1.7192,0,-955196,955196,
603908,牧高笛,18.95,2.71,-959648,-4.1046,0,-959648,959648,
603409,汇通控股,17.98,1.3529,-961960,-4.3157,-972240,10280,961960,
001328,登康口腔,30.26,0.934,-970064,-4.3994,0,-970064,970064,
301159,三维天地,32.28,4.4322,-971301,-1.5378,-2414125,1442824,971301,
600771,广誉远,13.96,1.7493,-973350,-0.8525,-4342489,3369139,973350,
301077,星华新材,22.28,0.8145,-978487,-2.0047,1449689,-2428176,978487,
603012,创力集团,9.19,1.4349,-984539,-0.904,146579,-1131118,984539,
603533,掌阅科技,23.5,1.1623,-997417,-0.1874,-1920458,923041,997417,
603122,合富中国,13.98,2.4927,-1003439,-0.1037,-19193583,18190144,1003439,
300460,ST惠伦,8.81,0.1136,-1004748,-4.436,-101200,-903548,1004748,
688639,华恒生物,18.2,6.8075,-1015639,-0.5542,36446,-1052085,1015639,
601969,海南矿业,9.4,1.4024,-1024461,-1.0071,1181896,-2206357,1024461,
002021,中捷资源,2.68,1.5152,-1028081,-1.6945,-1113840,85759,1028081,
688472,阿特斯,8.66,0.6977,-1028540,-0.4074,0,-1028540,1028540,
002267,陕天然气,7.19,0.9831,-1031396,-2.6776,2262248,-3293644,1031396,
002852,道道全,8.29,1.8428,-1039948,-1.4006,-1279369,239421,1039948,
301097,天益医疗,34.84,3.5056,-1043284,-4.5518,0,-1043284,1043284,
002590,万安科技,9.74,1.0373,-1043695,-1.9249,-1048458,4763,1043695,
300194,福安药业,3.99,5.5556,-1050424,-0.8406,4414962,-5465386,1050424,
600167,联美控股,5.66,-0.8757,-1053230,-3.2934,0,-1053230,1053230,
600512,腾达建设,2.09,1.4563,-1056610,-2.0948,-3120000,2063390,1056610,
605186,健麾信息,26.1,2.3931,-1058892,-2.4236,238990,-1297882,1058892,
003023,彩虹集团,25.65,0.5094,-1059860,-2.6378,0,-1059860,1059860,
688345,博力威,49.78,-1.2106,-1061685,-2.1658,1033294,-2094979,1061685,
603909,建发合诚,9.73,1.2487,-1067532,-5.4717,-1489764,422232,1067532,
301166,优宁维,31.0,5.802,-1067561,-1.0238,162922,-1230483,1067561,
300905,宝丽迪,38.76,0.7277,-1074283,-0.295,-2770890,1696607,1074283,
600775,南京熊猫,9.95,2.261,-1074456,-0.7487,76676,-1151132,1074456,
300087,ST荃银,5.78,1.2259,-1075809,-1.7074,584446,-1660255,1075809,
603029,天鹅股份,16.73,1.5786,-1077941,-2.7789,0,-1077941,1077941,
605287,德才股份,35.84,0.3922,-1078817,-1.7547,-989163,-89654,1078817,
300931,通用电梯,16.3,-3.2641,-1079014,-0.6238,6511670,-7590684,1079014,
603579,荣泰健康,17.57,3.2315,-1080063,-1.7741,-1015588,-64475,1080063,
603089,正裕工业,9.65,1.686,-1082934,-2.8687,0,-1082934,1082934,
002685,华东重机,5.74,1.4134,-1086283,-0.2527,-6457180,5370897,1086283,
301116,益客食品,9.21,2.7902,-1095752,-2.7684,1502807,-2598559,1095752,
002476,新叶股份,5.01,3.0864,-1099360,-2.4534,0,-1099360,1099360,
600137,浪莎股份,17.65,2.5567,-1099895,-5.2854,0,-1099895,1099895,
605500,森林包装,7.55,2.4423,-1103451,-4.3188,0,-1103451,1103451,
000514,渝开发,4.4,4.7619,-1103762,-1.358,4158647,-5262409,1103762,
301137,哈焊华通,32.0,0.3135,-1105848,-1.5428,-1329574,223726,1105848,
600480,凌云股份,7.8,1.1673,-1107282,-1.2265,-719716,-387566,1107282,
300430,*ST益通,4.93,1.8595,-1108223,-1.5907,1198540,-2306763,1108223,
603536,惠发食品,9.99,1.8349,-1108636,-2.5746,0,-1108636,1108636,
605222,起帆电缆,22.71,1.4292,-1116680,-0.6281,4156893,-5273573,1116680,
300994,久祺股份,11.14,2.2018,-1118536,-5.5155,0,-1118536,1118536,
301169,零点有数,53.86,-2.7447,-1119236,-1.1894,-719179,-400057,1119236,
688429,时创能源,9.74,1.6701,-1130087,-10.8454,0,-1130087,1130087,
688631,莱斯信息,37.8,1.0155,-1134926,-4.5162,0,-1134926,1134926,
301187,欧圣电气,15.32,3.165,-1140613,-1.2084,2619477,-3760090,1140613,
301158,德石股份,14.53,2.7581,-1144300,-1.8549,1661932,-2806232,1144300,
603273,天元智能,14.74,2.2901,-1145529,-3.9928,-1314133,168604,1145529,
603880,南卫股份,9.27,4.3919,-1145712,-0.6615,2032799,-3178511,1145712,
002853,皮阿诺,22.06,0.8227,-1146641,-6.0894,0,-1146641,1146641,
600470,六国化工,5.84,2.6362,-1147660,-1.0744,0,-1147660,1147660,
000880,潍柴重机,26.17,-1.9115,-1148343,-0.181,-8775155,7626812,1148343,
603321,梅轮电梯,7.58,5.571,-1154733,-0.8328,3550170,-4704903,1154733,
603190,亚通精工,16.14,2.6065,-1158959,-3.3019,0,-1158959,1158959,
002939,长城证券,7.9,0.6369,-1163941,-0.7852,3371539,-4535480,1163941,
603097,江苏华辰,18.5,0.0,-1167150,-5.8533,0,-1167150,1167150,
002576,通达动力,14.42,1.7643,-1168350,-4.5267,0,-1168350,1168350,
605086,龙高股份,23.81,0.2949,-1170830,-5.8163,-85686,-1085144,1170830,
300722,新余国科,22.23,1.7391,-1172955,-2.0085,181630,-1354585,1172955,
300138,晨光生物,11.28,2.6388,-1178070,-1.6948,-1298350,120280,1178070,
603811,诚意药业,7.02,3.6928,-1180970,-2.2624,918802,-2099772,1180970,
605001,威奥股份,5.79,2.1164,-1183076,-3.5753,1199502,-2382578,1183076,
002682,龙洲股份,5.18,1.5686,-1183141,-1.3997,1178760,-2361901,1183141,
300579,数字认证,23.72,4.0351,-1192829,-0.7814,3529811,-4722640,1192829,
603192,汇得科技,20.57,2.0337,-1193120,-2.5257,-2063839,870719,1193120,
603758,秦安股份,11.05,3.1746,-1197030,-1.1653,5541065,-6738095,1197030,
603602,纵横通信,11.55,1.7621,-1199027,-4.3412,0,-1199027,1199027,
301559,中集环科,12.93,0.858,-1202452,-9.179,0,-1202452,1202452,
603665,康隆达,21.56,1.4111,-1202572,-2.5592,-833433,-369139,1202572,
301133,金钟股份,27.88,3.4892,-1203981,-1.315,-3247908,2043927,1203981,
300169,天晟新材,5.63,2.3636,-1206764,-3.6217,0,-1206764,1206764,
600756,浪潮软件,14.01,2.1137,-1208970,-1.322,-1026480,-182490,1208970,
002059,云南旅游,4.67,2.6374,-1214152,-0.3338,1976507,-3190659,1214152,
600284,浦东建设,5.14,1.3807,-1225273,-2.7466,2645743,-3871016,1225273,
300900,广联航空,23.66,0.3818,-1226890,-0.506,-7482188,6255298,1226890,
001872,招商港口,23.09,0.0,-1228999,-2.5825,-870234,-358765,1228999,
001369,双欣材料,12.7,2.008,-1230860,-0.9853,-1296300,65440,1230860,
300817,双飞集团,16.61,1.8394,-1231258,-4.9152,-584672,-646586,1231258,
603639,海利尔,10.44,1.2609,-1233709,-9.699,0,-1233709,1233709,
603216,梦天家居,20.68,2.6303,-1239899,-0.9793,919747,-2159646,1239899,
301667,纳百川,58.16,-0.8862,-1240017,-1.6505,773540,-2013557,1240017,
603808,歌力思,8.75,1.7442,-1244291,-5.6791,0,-1244291,1244291,
688219,会通股份,10.29,1.3793,-1246210,-3.0381,-966650,-279560,1246210,
002846,英联股份,11.76,-0.7595,-1248286,-0.5315,-1580083,331797,1248286,
600476,*ST湘邮,10.27,0.293,-1249451,-13.6851,0,-1249451,1249451,
300517,海波重科,11.87,0.1688,-1250363,-1.6517,-2735219,1484856,1250363,
300624,万兴科技,50.54,0.1189,-1254745,-0.3817,1166287,-2421032,1254745,
002168,ST惠程,3.66,0.5495,-1256701,-8.5085,-1086000,-170701,1256701,
001260,坤泰股份,18.44,2.1041,-1257026,-4.818,0,-1257026,1257026,
300908,仲景食品,17.12,1.9048,-1257620,-3.9449,1015070,-2272690,1257620,
603726,朗迪集团,24.3,0.4132,-1260724,-1.674,-5776511,4515787,1260724,
688626,翔宇医疗,41.28,4.0323,-1264502,-1.0473,2389761,-3654263,1264502,
300822,贝仕达克,11.47,0.4378,-1267251,-4.5194,0,-1267251,1267251,
603189,*ST网达,9.67,1.0449,-1275008,-9.0619,0,-1275008,1275008,
605151,西上海,18.52,1.7024,-1277065,-4.9175,0,-1277065,1277065,
603081,大丰实业,9.5,1.6043,-1277607,-4.1306,-1053800,-223807,1277607,
301058,中粮科工,8.79,1.6185,-1281592,-2.0748,0,-1281592,1281592,
300485,赛升药业,8.76,4.1617,-1283323,-2.0169,0,-1283323,1283323,
600557,康缘药业,12.42,2.8146,-1296468,-1.5265,-145929,-1150539,1296468,
001326,联域股份,94.71,1.8935,-1298206,-0.3548,13938407,-15236613,1298206,
601116,三江购物,10.47,4.491,-1298336,-0.7237,5825338,-7123674,1298336,
688489,三未信安,25.62,5.5624,-1299387,-1.8211,0,-1299387,1299387,
603677,奇精机械,14.41,1.7655,-1302303,-4.1647,0,-1302303,1302303,
603100,川仪股份,18.22,1.2222,-1303946,-2.6289,3606470,-4910416,1303946,
603617,君禾股份,6.83,2.2455,-1304252,-4.3767,0,-1304252,1304252,
002715,登云股份,13.23,0.9153,-1308862,-3.1978,0,-1308862,1308862,
301199,迈赫股份,18.25,0.4956,-1308909,-7.0714,-1225056,-83853,1308909,
688248,南网科技,51.45,-6.861,-1310300,-0.2399,-14710498,13400198,1310300,
300719,安达维尔,12.07,1.5139,-1311722,-3.5139,-430608,-881114,1311722,
601163,三角轮胎,12.48,0.7264,-1314740,-6.1408,1247000,-2561740,1314740,
000665,湖北广电,4.09,0.4914,-1318910,-2.4205,-3442856,2123946,1318910,
600191,华资实业,9.91,2.1649,-1318932,-1.0258,2574898,-3893830,1318932,
000639,ST西王,1.63,0.6173,-1324510,-2.4152,-3435919,2111409,1324510,
300805,电声股份,8.49,2.2892,-1328903,-2.5327,0,-1328903,1328903,
002218,拓日新能,4.32,0.4651,-1329515,-0.4995,3312125,-4641640,1329515,
300269,联建光电,4.73,2.1598,-1329850,-2.3044,0,-1329850,1329850,
002592,ST八菱,6.45,0.7813,-1333332,-13.2802,0,-1333332,1333332,
688607,康众科技,39.05,-1.7116,-1334579,-3.0936,-198015,-1136564,1334579,
600654,中安科,3.12,1.9608,-1342518,-0.6628,-4463473,3120955,1342518,
301309,万得凯,29.94,-0.7952,-1343071,-2.6986,1163420,-2506491,1343071,
600882,妙可蓝多,19.48,1.8828,-1345571,-2.2899,0,-1345571,1345571,
600423,*ST柳化,2.73,0.0,-1345726,-13.5795,0,-1345726,1345726,
301289,国缆检测,44.14,1.1689,-1347608,-6.0785,0,-1347608,1347608,
688022,ST瀚川,8.99,2.6256,-1347799,-6.8381,0,-1347799,1347799,
600970,中材国际,7.67,-0.3896,-1349641,-1.2477,-7489837,6140196,1349641,
603115,海星股份,89.58,-4.3766,-1351304,-0.1533,-1062505,-288799,1351304,
001319,铭科精技,22.34,1.3612,-1354813,-2.7906,0,-1354813,1354813,
000529,广弘控股,5.04,3.7037,-1360670,-5.0677,0,-1360670,1360670,
300962,中金辐照,13.05,1.7941,-1363902,-5.4447,0,-1363902,1363902,
603035,常熟汽饰,10.35,1.5702,-1371604,-4.3433,0,-1371604,1371604,
000567,海德股份,6.28,2.7823,-1377782,-1.039,-258511,-1119271,1377782,
000707,双环科技,4.54,2.2523,-1381232,-4.66,886,-1382118,1381232,
601808,中海油服,12.52,3.0453,-1382085,-0.6865,-446621,-935464,1382085,
688107,安路科技,30.33,-0.0659,-1382175,-0.8795,-985030,-397145,1382175,
600833,第一医药,10.9,4.4061,-1383657,-1.364,761618,-2145275,1383657,
600157,永泰能源,1.52,0.0,-1390549,-0.2666,-17334050,15943501,1390549,
300543,朗科智能,7.74,3.4759,-1391693,-3.1232,0,-1391693,1391693,
001236,弘业期货,8.14,3.8265,-1399559,-1.3878,-1860058,460499,1399559,
605122,四方新材,11.93,4.1012,-1404186,-4.0362,0,-1404186,1404186,
600818,ST中路,9.11,2.8217,-1404777,-3.3304,-84816,-1319961,1404777,
300712,永福股份,21.07,0.9583,-1409973,-3.1201,-3118625,1708652,1409973,
603280,南方路机,26.03,0.1925,-1413374,-6.0869,0,-1413374,1413374,
002942,新农股份,16.95,3.1649,-1413863,-1.9395,2031031,-3444894,1413863,
002479,富春环保,5.9,1.3746,-1414484,-2.127,-1825427,410943,1414484,
603429,*ST集友,8.85,2.7875,-1418431,-7.626,0,-1418431,1418431,
300904,威力传动,44.27,1.0731,-1418492,-1.2899,-44320,-1374172,1418492,
688162,巨一科技,24.74,1.6016,-1421262,-5.7518,-1210679,-210583,1421262,
603822,ST嘉澳,66.2,0.303,-1425101,-7.1255,1535688,-2960789,1425101,
002205,国统股份,10.68,3.1884,-1426243,-4.1594,0,-1426243,1426243,
600285,羚锐制药,19.12,0.0523,-1427141,-1.8125,0,-1427141,1427141,
002033,丽江股份,8.54,0.9456,-1430778,-1.1823,-320295,-1110483,1430778,
300150,世纪瑞尔,4.16,3.4826,-1431043,-4.8675,-1239000,-192043,1431043,
600312,平高电气,19.49,0.0,-1438164,-0.6695,-2961650,1523486,1438164,
000685,中山公用,10.95,0.3666,-1443580,-1.5753,-618346,-825234,1443580,
688130,晶华微,26.3,1.938,-1444500,-2.4265,269849,-1714349,1444500,
601177,杭齿前进,13.79,1.4717,-1445124,-2.57,0,-1445124,1445124,
603982,泉峰汽车,6.3,1.4493,-1446636,-4.7965,0,-1446636,1446636,
300101,振芯科技,14.06,0.6442,-1448386,-1.9325,1112490,-2560876,1448386,
601128,常熟银行,6.25,-0.319,-1456282,-0.7008,-15050155,13593873,1456282,
601107,四川成渝,5.93,-0.3361,-1456305,-4.2795,0,-1456305,1456305,
605366,宏柏新材,8.58,1.5385,-1464444,-1.0106,369181,-1833625,1464444,
301112,信邦智能,30.37,1.742,-1476164,-7.1175,0,-1476164,1476164,
300403,汉宇集团,8.73,0.8083,-1476537,-2.8637,1742000,-3218537,1476537,
301533,威马农机,29.39,2.0841,-1479690,-3.286,641227,-2120917,1479690,
688198,佰仁医疗,74.2,2.1898,-1484066,-4.6698,-2245500,761434,1484066,
688322,奥比中光-W,91.14,-1.3423,-1484602,-0.2998,-1688618,204016,1484602,
002575,群兴玩具,5.19,0.7767,-1486559,-2.1839,-946931,-539628,1486559,
002495,佳隆股份,2.44,2.9536,-1495464,-3.1292,-1205000,-290464,1495464,
300867,圣元环保,18.16,2.0798,-1498650,-1.681,1662489,-3161139,1498650,
603071,物产环能,12.48,1.2987,-1502780,-5.8497,0,-1502780,1502780,
300061,旗天科技,6.91,0.1449,-1504136,-0.5895,-7823766,6319630,1504136,
002293,罗莱生活,10.86,-0.367,-1509022,-6.2719,0,-1509022,1509022,
300583,赛托生物,13.76,5.3599,-1510580,-2.3997,399339,-1909919,1510580,
300898,熊猫乳品,20.0,2.6694,-1513565,-3.5748,0,-1513565,1513565,
688586,江航装备,11.21,0.991,-1515687,-2.9574,1119000,-2634687,1515687,
600390,五矿资本,4.94,1.2295,-1515802,-1.0517,1709820,-3225622,1515802,
603041,美思德,11.29,3.7684,-1516160,-5.7106,0,-1516160,1516160,
688569,铁科轨道,18.5,0.4343,-1516602,-8.5155,0,-1516602,1516602,
605007,五洲特纸,15.18,0.5298,-1517300,-2.5695,0,-1517300,1517300,
002404,嘉欣丝绸,5.95,2.2337,-1517333,-3.1743,-1560802,43469,1517333,
603776,永安行,19.64,0.153,-1522482,-6.349,-1142466,-380016,1522482,
688039,当虹科技,33.63,0.2385,-1522976,-2.0209,-1376131,-146845,1522976,
001266,宏英智能,34.32,1.2091,-1530679,-3.1257,415708,-1946387,1530679,
300371,汇中股份,9.99,1.5244,-1530808,-4.7763,0,-1530808,1530808,
300983,尤安设计,39.56,2.3545,-1531624,-2.7602,-1160427,-371197,1531624,
301057,汇隆新材,23.49,11.6976,-1531999,-1.3311,113177,-1645176,1531999,
600706,曲江文旅,8.73,6.0753,-1539013,-1.0437,1303102,-2842115,1539013,
001219,青岛食品,12.7,1.8444,-1541470,-7.3299,0,-1541470,1541470,
688060,云涌科技,36.61,1.638,-1542528,-6.7448,0,-1542528,1542528,
300995,奇德新材,25.93,1.6863,-1543037,-4.6887,0,-1543037,1543037,
301106,骏成科技,19.79,4.0484,-1543820,-1.7912,-1343548,-200272,1543820,
002586,围海股份,3.75,-1.0554,-1543830,-4.4814,-4604626,3060796,1543830,
605318,法狮龙,77.95,-1.4165,-1545732,-2.3381,-2251277,705545,1545732,
300645,正元智慧,13.57,3.7462,-1549933,-2.6212,0,-1549933,1549933,
688669,聚石化学,68.1,-1.0174,-1552986,-0.991,1034800,-2587786,1552986,
002458,益生股份,8.45,0.7151,-1553355,-0.7396,5902154,-7455509,1553355,
603109,神驰机电,17.33,0.7558,-1558123,-4.2677,-318585,-1239538,1558123,
600467,好当家,2.49,4.1841,-1559226,-1.1788,-2676588,1117362,1559226,
002133,广宇集团,2.92,4.6595,-1560909,-2.7568,-611790,-949119,1560909,
600031,三一重工,17.76,-0.7267,-1563517,-0.1215,24367507,-25931024,1563517,
688609,九联科技,9.63,0.8377,-1569182,-0.9787,0,-1569182,1569182,
002966,苏州银行,9.16,1.1038,-1572917,-0.6322,-8199968,6627051,1572917,
603320,迪贝电气,18.47,0.7088,-1573000,-4.6251,349704,-1922704,1573000,
688516,奥特维,44.54,-1.154,-1573954,-0.5665,-3296615,1722661,1573954,
603595,ST东尼,32.46,1.7555,-1576998,-2.8584,-892065,-684933,1576998,
002986,宇新股份,13.07,0.0766,-1577398,-2.5413,-1631998,54600,1577398,
605338,巴比食品,17.63,1.2636,-1594856,-5.2154,-1466080,-128776,1594856,
688618,三旺通信,30.25,2.6468,-1597666,-3.9654,0,-1597666,1597666,
002893,京能热力,10.4,0.6776,-1598414,-2.0018,2869819,-4468233,1598414,
601606,长城军工,33.25,1.4957,-1599039,-0.189,1184748,-2783787,1599039,
300682,朗新科技,9.06,2.027,-1604449,-1.1547,-1236128,-368321,1604449,
603131,上海沪工,14.03,1.0079,-1604964,-1.9736,-1128027,-476937,1604964,
002181,粤传媒,9.53,0.9534,-1612495,-0.2932,191101,-1803596,1612495,
301391,卡莱特,45.67,2.6292,-1614539,-2.44,-2443892,829353,1614539,
688739,成大生物,20.78,3.1778,-1614698,-3.3851,0,-1614698,1614698,
000605,渤海股份,5.93,2.5952,-1615618,-7.7044,0,-1615618,1615618,
603696,安记食品,14.39,2.9328,-1618333,-0.7468,-1628497,10164,1618333,
600708,光明地产,3.16,3.9474,-1618970,-1.6388,2947805,-4566775,1618970,
002790,瑞尔特,6.6,1.8519,-1619524,-0.7408,-842308,-777216,1619524,
688329,艾隆科技,21.85,0.1834,-1624699,-5.3304,0,-1624699,1624699,
002305,*ST南置,2.04,0.9901,-1628311,-4.0505,-17010,-1611301,1628311,
603381,永臻股份,14.88,1.5007,-1630975,-3.1633,-1040200,-590775,1630975,
688819,天能股份,20.8,0.4831,-1640862,-4.9231,0,-1640862,1640862,
002800,天顺股份,15.01,1.6249,-1642003,-5.3381,-1515885,-126118,1642003,
300337,银邦股份,9.44,0.4255,-1645038,-1.8548,1183152,-2828190,1645038,
300952,恒辉安防,16.83,5.3191,-1645725,-1.3514,-343490,-1302235,1645725,
600337,ST美克,3.18,2.2508,-1645894,-2.1628,-5422816,3776922,1645894,
301059,金三江,12.62,2.7687,-1651801,-4.8004,-324195,-1327606,1651801,
000717,中南股份,2.21,0.9132,-1654002,-3.6895,-2093407,439405,1654002,
688589,力合微,20.98,1.5981,-1654621,-2.3,-3260331,1605710,1654621,
002538,ST司特,6.73,0.2981,-1660809,-5.9188,28548,-1689357,1660809,
603787,新日股份,10.3,2.3857,-1664854,-7.0515,0,-1664854,1664854,
301449,天溯计量,41.38,0.0968,-1666187,-2.4857,-1035255,-630932,1666187,
002832,比音勒芬,25.82,0.7413,-1666486,-1.5011,1900579,-3567065,1666486,
688562,航天软件,14.5,1.5406,-1668723,-5.4946,-1450000,-218723,1668723,
301193,家联科技,22.87,9.7409,-1677067,-0.6635,-8007347,6330280,1677067,
600182,S佳通,12.78,0.0783,-1677982,-11.3148,-2401192,723210,1677982,
688529,豪森智能,14.6,1.3889,-1685253,-7.5947,0,-1685253,1685253,
603968,醋化股份,10.54,2.2308,-1685459,-6.5252,0,-1685459,1685459,
301665,泰禾股份,22.61,0.8025,-1686088,-5.7921,-1852313,166225,1686088,
301600,慧翰股份,77.89,-0.2689,-1686364,-3.83,0,-1686364,1686364,
600123,兰花科创,7.31,5.0287,-1691316,-0.8511,9846321,-11537637,1691316,
300591,万里马,6.92,4.0602,-1693300,-1.056,-271041,-1422259,1693300,
600250,南京商旅,9.29,3.2222,-1694378,-1.6452,-1074612,-619766,1694378,
688089,ST嘉必优,8.7,2.7155,-1697996,-13.7936,0,-1697996,1697996,
301078,孩子王,7.01,0.8633,-1700132,-1.638,164159,-1864291,1700132,
688553,汇宇制药-W,12.32,11.0911,-1702560,-0.563,-3303811,1601251,1702560,
600101,明星电力,8.04,1.2594,-1703400,-1.9161,5206092,-6909492,1703400,
002688,金河生物,5.27,2.5292,-1704199,-3.2442,1501368,-3205567,1704199,
300653,正海生物,15.52,2.5099,-1717803,-5.6432,0,-1717803,1717803,
600241,时代万恒,7.3,2.0979,-1723205,-7.4889,0,-1723205,1723205,
688269,凯立新材,28.14,4.5708,-1731351,-1.9663,701120,-2432471,1731351,
603915,国茂股份,13.18,0.8416,-1732507,-2.6064,-488336,-1244171,1732507,
603387,基蛋生物,9.94,5.5202,-1754484,-0.9741,-1140792,-613692,1754484,
600232,金鹰股份,6.58,1.7002,-1756935,-6.6576,0,-1756935,1756935,
603165,荣晟环保,13.7,1.632,-1757384,-2.707,-406747,-1350637,1757384,
600369,西南证券,3.98,0.5051,-1760218,-1.6683,-4452948,2692730,1760218,
300508,维宏股份,39.18,-0.8101,-1780053,-2.4799,0,-1780053,1780053,
603886,元祖股份,12.46,2.8902,-1782181,-3.3966,107272,-1889453,1782181,
300894,火星人,10.47,0.3835,-1783943,-3.8714,0,-1783943,1783943,
300509,新美星,8.94,1.7065,-1784893,-5.3456,0,-1784893,1784893,
600138,中青旅,7.17,1.7021,-1788094,-3.2534,-1720498,-67596,1788094,
605100,华丰股份,34.1,0.8577,-1789269,-1.3166,702428,-2491697,1789269,
603176,汇通集团,5.34,2.8902,-1789411,-7.3882,0,-1789411,1789411,
000929,兰州黄河,9.18,1.6611,-1789485,-6.3933,-178876,-1610609,1789485,
002767,先锋电子,18.9,3.4483,-1790311,-1.9113,1109753,-2900064,1790311,
600215,派斯林,6.21,0.6483,-1792222,-6.7529,0,-1792222,1792222,
300396,ST迪瑞,7.17,1.8466,-1792443,-12.2018,0,-1792443,1792443,
600358,国旅联合,5.12,2.1956,-1800479,-7.1561,0,-1800479,1800479,
300167,ST迪威迅,3.74,1.0811,-1801100,-12.801,109662,-1910762,1801100,
300419,ST浩丰,7.55,0.1326,-1801220,-2.5234,3078230,-4879450,1801220,
002775,文科股份,3.33,2.7778,-1802747,-4.8513,0,-1802747,1802747,
002982,湘佳股份,12.58,2.1104,-1807536,-4.4586,31450,-1838986,1807536,
601366,利群股份,3.67,1.9444,-1812624,-6.5603,0,-1812624,1812624,
000795,英洛华,8.29,1.4688,-1813841,-2.0732,2769136,-4582977,1813841,
300527,ST应急,8.17,1.1139,-1821592,-3.6215,3154702,-4976294,1821592,
002189,中光学,19.41,0.3101,-1823468,-3.898,492811,-2316279,1823468,
001318,阳光乳业,11.78,3.3333,-1825156,-5.5866,0,-1825156,1825156,
300093,金刚光伏,22.35,0.4946,-1825182,-1.4255,-10987676,9162494,1825182,
002376,新北洋,6.72,2.439,-1825602,-2.6466,-561711,-1263891,1825602,
603922,ST金鸿顺,12.75,-0.9324,-1829143,-23.3309,0,-1829143,1829143,
600684,珠江股份,3.64,4.5977,-1832059,-2.6124,1729738,-3561797,1832059,
002062,宏润建设,9.67,1.3627,-1832113,-0.6181,2659811,-4491924,1832113,
601010,ST文峰,1.49,1.3605,-1835057,-9.3625,735000,-2570057,1835057,
300752,隆利科技,13.46,1.3554,-1835091,-1.3423,4587110,-6422201,1835091,
002224,三力士,3.8,2.1505,-1835483,-3.4743,-2615950,780467,1835483,
600052,东望时代,3.74,1.355,-1838176,-4.259,-1531885,-306291,1838176,
300295,*ST三六,11.9,-0.335,-1857354,-5.9302,-203132,-1654222,1857354,
688435,英方软件,30.34,2.1205,-1857620,-2.4772,2330376,-4187996,1857620,
600062,华润双鹤,16.12,1.5753,-1860559,-1.7349,-5388221,3527662,1860559,
600965,*ST福成,2.77,1.0949,-1866282,-23.835,0,-1866282,1866282,
688765,禾元生物-U,38.79,2.755,-1868900,-1.1447,-3006260,1137360,1868900,
301102,兆讯传媒,9.35,1.6304,-1870168,-10.0763,0,-1870168,1870168,
301535,浙江华远,13.86,1.9868,-1871682,-5.4283,0,-1871682,1871682,
603239,浙江仙通,13.98,1.1577,-1881150,-6.5614,65471,-1946621,1881150,
300849,锦盛新材,22.01,1.3352,-1883022,-3.7995,-3246620,1363598,1883022,
300597,吉大通信,7.92,1.4085,-1884704,-7.6614,-1106000,-778704,1884704,
300047,天源迪科,9.15,0.7709,-1887432,-1.4116,-3180768,1293336,1887432,
688707,振华新材,10.27,0.1951,-1888093,-4.3817,-3071759,1183666,1888093,
000011,深物业A,9.66,5.6893,-1890493,-0.9018,4587768,-6478261,1890493,
301331,恩威医药,21.45,4.0252,-1891717,-6.5799,0,-1891717,1891717,
603080,新疆火炬,19.68,1.0267,-1895934,-10.0261,0,-1895934,1895934,
300447,全信股份,14.4,1.5515,-1902607,-3.2079,-1057708,-844899,1902607,
300264,佳创视讯,6.13,1.8272,-1910776,-2.5769,217135,-2127911,1910776,
002819,东方中科,21.89,2.2897,-1912789,-3.2614,-7762035,5849246,1912789,
603057,紫燕食品,18.56,0.216,-1927636,-1.8967,-1385685,-541951,1927636,
688230,芯导科技,61.69,0.7348,-1937423,-2.2112,4238618,-6176041,1937423,
300932,三友联众,11.11,2.3963,-1938610,-1.844,-7327356,5388746,1938610,
688697,纽威数控,15.3,1.3245,-1948592,-1.7517,-2263555,314963,1948592,
300980,祥源新材,24.08,2.8181,-1948738,-1.9674,4623532,-6572270,1948738,
300445,康斯特,19.03,0.1579,-1948792,-4.421,-1424440,-524352,1948792,
603206,嘉环科技,13.73,1.1791,-1950082,-6.4873,-856752,-1093330,1950082,
