code,name,price,pct,amount,turnover,mktcap,float_cap,main_net,main_pct,xl_net,l_net,m_net,s_net
300527,ST应急,8.17,1.1139,50300000.0,0.61,8307000000.0,8307000000.0,-1821592,-3.6215,3154702,-4976294,1821592,
002189,中光学,19.41,0.3101,46780000.0,0.92,5070000000.0,5070000000.0,-1823468,-3.898,492811,-2316279,1823468,
001318,阳光乳业,11.78,3.3333,32670000.0,1.0,3330000000.0,3330000000.0,-1825156,-5.5866,0,-1825156,1825156,
300093,金刚光伏,22.35,0.4946,128040000.0,2.07,12359000000.0,6236000000.0,-1825182,-1.4255,-10987676,9162494,1825182,
002376,新北洋,6.72,2.439,68980000.0,1.31,5447000000.0,5292000000.0,-1825602,-2.6466,-561711,-1263891,1825602,
603922,ST金鸿顺,12.75,-0.9324,7840000.0,0.34,2285000000.0,2285000000.0,-1829143,-23.3309,0,-1829143,1829143,
600684,珠江股份,3.64,4.5977,70130000.0,2.3,4026000000.0,3107000000.0,-1832059,-2.6124,1729738,-3561797,1832059,
002062,宏润建设,9.67,1.3627,296420000.0,2.77,11964000000.0,10876000000.0,-1832113,-0.6181,2659811,-4491924,1832113,
601010,ST文峰,1.49,1.3605,19600000.0,0.73,2695000000.0,2695000000.0,-1835057,-9.3625,735000,-2570057,1835057,
300752,隆利科技,13.46,1.3554,136710000.0,4.55,4346000000.0,3005000000.0,-1835091,-1.3423,4587110,-6422201,1835091,
002224,三力士,3.8,2.1505,52830000.0,1.73,3428000000.0,3064000000.0,-1835483,-3.4743,-2615950,780467,1835483,
600052,东望时代,3.74,1.355,43160000.0,1.37,3157000000.0,3157000000.0,-1838176,-4.259,-1531885,-306291,1838176,
300295,*ST三六,11.9,-0.335,31320000.0,1.57,2256000000.0,1995000000.0,-1857354,-5.9302,-203132,-1654222,1857354,
688435,英方软件,30.34,2.1205,74990000.0,4.4,2533000000.0,1701000000.0,-1857620,-2.4772,2330376,-4187996,1857620,
600062,华润双鹤,16.12,1.5753,107240000.0,0.64,16742000000.0,16736000000.0,-1860559,-1.7349,-5388221,3527662,1860559,
600965,*ST福成,2.77,1.0949,7830000.0,0.35,2268000000.0,2268000000.0,-1866282,-23.835,0,-1866282,1866282,
688765,禾元生物-U,38.79,2.755,163270000.0,5.86,13867000000.0,2792000000.0,-1868900,-1.1447,-3006260,1137360,1868900,
301102,兆讯传媒,9.35,1.6304,18560000.0,0.49,3796000000.0,3796000000.0,-1870168,-10.0763,0,-1870168,1870168,
301535,浙江华远,13.86,1.9868,34480000.0,1.46,5895000000.0,2353000000.0,-1871682,-5.4283,0,-1871682,1871682,
603239,浙江仙通,13.98,1.1577,28670000.0,0.76,3785000000.0,3785000000.0,-1881150,-6.5614,65471,-1946621,1881150,
300849,锦盛新材,22.01,1.3352,49560000.0,1.57,3302000000.0,3190000000.0,-1883022,-3.7995,-3246620,1363598,1883022,
300597,吉大通信,7.92,1.4085,24600000.0,1.15,2159000000.0,2151000000.0,-1884704,-7.6614,-1106000,-778704,1884704,
300047,天源迪科,9.15,0.7709,133710000.0,2.53,5835000000.0,5312000000.0,-1887432,-1.4116,-3180768,1293336,1887432,
688707,振华新材,10.27,0.1951,43090000.0,0.83,5225000000.0,5225000000.0,-1888093,-4.3817,-3071759,1183666,1888093,
000011,深物业A,9.66,5.6893,209630000.0,4.2,5757000000.0,5086000000.0,-1890493,-0.9018,4587768,-6478261,1890493,
301331,恩威医药,21.45,4.0252,28750000.0,1.32,2207000000.0,2201000000.0,-1891717,-6.5799,0,-1891717,1891717,
603080,新疆火炬,19.68,1.0267,18910000.0,0.68,2785000000.0,2785000000.0,-1895934,-10.0261,0,-1895934,1895934,
300447,全信股份,14.4,1.5515,59310000.0,2.05,4497000000.0,2901000000.0,-1902607,-3.2079,-1057708,-844899,1902607,
300264,佳创视讯,6.13,1.8272,74150000.0,3.27,2641000000.0,2271000000.0,-1910776,-2.5769,217135,-2127911,1910776,
002819,东方中科,21.89,2.2897,58650000.0,1.14,6525000000.0,5170000000.0,-1912789,-3.2614,-7762035,5849246,1912789,
603057,紫燕食品,18.56,0.216,101630000.0,1.34,7705000000.0,7647000000.0,-1927636,-1.8967,-1385685,-541951,1927636,
688230,芯导科技,61.69,0.7348,87620000.0,1.2,7255000000.0,7255000000.0,-1937423,-2.2112,4238618,-6176041,1937423,
300932,三友联众,11.11,2.3963,105130000.0,2.98,4979000000.0,3546000000.0,-1938610,-1.844,-7327356,5388746,1938610,
688697,纽威数控,15.3,1.3245,111240000.0,1.14,9796000000.0,9796000000.0,-1948592,-1.7517,-2263555,314963,1948592,
300980,祥源新材,24.08,2.8181,99050000.0,4.12,3325000000.0,2408000000.0,-1948738,-1.9674,4623532,-6572270,1948738,
300445,康斯特,19.03,0.1579,44080000.0,1.66,4043000000.0,2656000000.0,-1948792,-4.421,-1424440,-524352,1948792,
603206,嘉环科技,13.73,1.1791,30060000.0,0.72,4190000000.0,4190000000.0,-1950082,-6.4873,-856752,-1093330,1950082,
001226,拓山重工,46.09,0.1957,38890000.0,2.4,3441000000.0,1636000000.0,-1952961,-5.0218,0,-1952961,1952961,
301596,瑞迪智驱,46.79,-0.1067,59030000.0,2.86,5055000000.0,2051000000.0,-1955521,-3.3128,-2902030,946509,1955521,
605055,迎丰股份,9.01,0.6704,39000000.0,0.99,3964000000.0,3964000000.0,-1958278,-5.0212,-753565,-1204713,1958278,
603065,宿迁联盛,14.27,0.0,245100000.0,4.09,5979000000.0,5979000000.0,-1964640,-0.8016,6713250,-8677890,1964640,
300789,唐源电气,15.56,1.4342,30600000.0,1.41,2238000000.0,2172000000.0,-1966501,-6.4265,-1090600,-875901,1966501,
600776,东方通信,13.75,1.7765,285630000.0,2.19,17270000000.0,13145000000.0,-1966671,-0.6885,1742864,-3709535,1966671,
688349,三一重能,13.18,0.3044,116550000.0,0.57,21000000000.0,20642000000.0,-1973395,-1.6932,-17192,-1956203,1973395,
603988,中电电机,18.28,-0.4357,59720000.0,1.39,4299000000.0,4299000000.0,-1976406,-3.3095,-67673,-1908733,1976406,
603325,博隆技术,52.75,0.9763,13290000.0,0.74,4220000000.0,1803000000.0,-1978859,-14.8898,0,-1978859,1978859,
002690,美亚光电,15.51,0.7797,47140000.0,0.71,13683000000.0,6623000000.0,-1979174,-4.1985,-1899169,-80005,1979174,
300629,新劲刚,18.36,2.7996,108310000.0,2.74,4616000000.0,3983000000.0,-1983532,-1.8313,-2530891,547359,1983532,
001336,楚环科技,19.68,2.6604,72650000.0,5.81,2056000000.0,1265000000.0,-1986862,-2.7348,-2373714,386852,1986862,
688568,中科星图,31.29,0.1921,235150000.0,0.93,25285000000.0,25285000000.0,-1988402,-0.8456,4429555,-6417957,1988402,
301066,万事利,12.7,5.2196,87190000.0,2.97,2984000000.0,2961000000.0,-1988826,-2.281,-250972,-1737854,1988826,
000921,海信家电,26.25,-5.0633,321700000.0,1.3,36353000000.0,24249000000.0,-2001183,-0.6221,-118192,-1882991,2001183,
002889,东方嘉盛,11.98,0.6723,24090000.0,0.8,4524000000.0,3010000000.0,-2013779,-8.3594,0,-2013779,2013779,
002570,贝因美,4.49,2.2779,74820000.0,1.55,4849000000.0,4849000000.0,-2017692,-2.6967,2680484,-4698176,2017692,
603630,拉芳家化,14.08,3.6056,88810000.0,2.82,3171000000.0,3171000000.0,-2018897,-2.2733,-1408000,-610897,2018897,
002591,恒大高新,6.34,2.0934,50080000.0,3.56,1903000000.0,1417000000.0,-2020591,-4.0347,0,-2020591,2020591,
688722,同益中,14.32,1.6324,27680000.0,0.86,3209000000.0,3209000000.0,-2028585,-7.3287,0,-2028585,2028585,
300105,龙源技术,7.3,0.6897,50830000.0,1.36,3765000000.0,3763000000.0,-2028891,-3.9915,89300,-2118191,2028891,
002114,罗平锌电,7.35,1.6598,43190000.0,1.82,2377000000.0,2377000000.0,-2034616,-4.7108,-1378,-2033238,2034616,
301413,安培龙,57.2,-0.7461,154810000.0,3.5,7859000000.0,4369000000.0,-2035040,-1.3145,-7140456,5105416,2035040,
603377,ST东时,3.32,0.3021,16970000.0,0.71,2400000000.0,2400000000.0,-2035799,-11.9965,-1393598,-642201,2035799,
600662,外服控股,4.25,0.9501,48300000.0,0.5,9705000000.0,9676000000.0,-2037526,-4.2185,-1118936,-918590,2037526,
301002,崧盛股份,27.92,2.1588,98310000.0,4.0,3767000000.0,2451000000.0,-2038525,-2.0736,-1404000,-634525,2038525,
000523,红棉股份,3.53,4.1298,584020000.0,9.42,6479000000.0,6336000000.0,-2040942,-0.3495,16798295,-18839237,2040942,
601061,中信金属,11.63,0.7799,129890000.0,0.23,56987000000.0,56987000000.0,-2047533,-1.5764,-5213166,3165633,2047533,
603948,建业股份,19.73,0.7147,20090000.0,0.63,3206000000.0,3206000000.0,-2047715,-10.1927,0,-2047715,2047715,
605011,杭州热电,18.57,1.921,221130000.0,2.97,7430000000.0,7430000000.0,-2050647,-0.9273,943673,-2994320,2050647,
603656,泰禾智能,17.4,0.4619,33160000.0,1.04,3183000000.0,3183000000.0,-2051440,-6.1865,-664888,-1386552,2051440,
603098,森特股份,10.87,2.0657,37880000.0,0.65,5865000000.0,5857000000.0,-2051600,-5.4161,-1444135,-607465,2051600,
600533,栖霞建设,2.27,3.1818,42630000.0,1.82,2384000000.0,2384000000.0,-2052349,-4.8143,1305456,-3357805,2052349,
605080,浙江自然,22.98,1.1889,26140000.0,0.81,3238000000.0,3225000000.0,-2055138,-7.862,-2564946,509808,2055138,
001206,依依股份,17.17,3.4961,77810000.0,4.28,3175000000.0,1835000000.0,-2056634,-2.6431,-1018695,-1037939,2056634,
688212,澳华内镜,28.52,3.3333,67870000.0,1.8,3841000000.0,3841000000.0,-2062928,-3.0395,-2293327,230399,2062928,
301295,美硕科技,37.95,3.1811,53530000.0,4.82,3825000000.0,1116000000.0,-2063701,-3.8552,0,-2063701,2063701,
301181,标榜股份,25.95,10.8974,145160000.0,4.8,3898000000.0,3042000000.0,-2065060,-1.4226,1966322,-4031382,2065060,
000590,古汉医药,9.1,2.4775,27820000.0,1.29,2179000000.0,2178000000.0,-2069668,-7.4395,-1912240,-157428,2069668,
688716,中研股份,26.21,1.3143,32420000.0,1.76,3189000000.0,1833000000.0,-2071691,-6.3902,-661817,-1409874,2071691,
603789,ST星农,6.03,1.005,10350000.0,0.66,1599000000.0,1568000000.0,-2073665,-20.0354,0,-2073665,2073665,
002093,国脉科技,7.45,0.6757,212270000.0,2.85,7506000000.0,7506000000.0,-2077240,-0.9786,-5490329,3413089,2077240,
300422,博世科,4.07,1.4963,30380000.0,1.45,2173000000.0,2103000000.0,-2078181,-6.8406,0,-2078181,2078181,
600917,重庆燃气,4.93,1.0246,27980000.0,0.37,7696000000.0,7696000000.0,-2079130,-7.4308,1405242,-3484372,2079130,
300892,品渥食品,22.63,2.8636,41990000.0,2.82,2263000000.0,1493000000.0,-2086127,-4.9682,0,-2086127,2086127,
300897,山科智能,16.35,3.2849,36990000.0,1.89,3202000000.0,1970000000.0,-2086932,-5.6419,-1682364,-404568,2086932,
600742,富维股份,7.73,0.0,42210000.0,0.73,5744000000.0,5744000000.0,-2088659,-4.9483,-3078633,989974,2088659,
600371,万向德农,16.39,6.4286,1257710000.0,26.98,4795000000.0,4795000000.0,-2092373,-0.1664,891092,-2983465,2092373,
688399,硕世生物,26.61,5.5115,50640000.0,1.56,3303000000.0,3303000000.0,-2107804,-4.1623,90722,-2198526,2107804,
000889,中嘉博创,3.89,0.0,109470000.0,3.24,3642000000.0,3384000000.0,-2108549,-1.9261,-5100509,2991960,2108549,
300913,兆龙互连,43.39,0.9539,825590000.0,6.66,14873000000.0,12403000000.0,-2111367,-0.2557,12847381,-14958748,2111367,
301278,快可电子,29.07,1.8927,47000000.0,3.0,2608000000.0,1572000000.0,-2119452,-4.5095,238289,-2357741,2119452,
002547,*ST春兴,2.45,-1.2097,42570000.0,1.58,2764000000.0,2707000000.0,-2121214,-4.9829,1127540,-3248754,2121214,
002587,奥拓电子,5.35,1.3258,63670000.0,2.24,3502000000.0,2850000000.0,-2123076,-3.3345,2106765,-4229841,2123076,
300987,川网传媒,14.9,-2.2951,214830000.0,8.33,2583000000.0,2583000000.0,-2131001,-0.9919,-1403432,-727569,2131001,
600753,ST海钦,12.37,4.1246,38540000.0,1.37,2849000000.0,2849000000.0,-2131438,-5.5305,-762977,-1368461,2131438,
600080,ST金花,4.83,1.2579,14870000.0,0.83,1803000000.0,1803000000.0,-2135923,-14.364,-3883909,1747986,2135923,
002953,日丰股份,10.69,1.4231,111520000.0,3.71,5255000000.0,3007000000.0,-2143058,-1.9217,25892,-2168950,2143058,
600861,北京人力,12.82,0.9449,20610000.0,0.29,7258000000.0,7258000000.0,-2144328,-10.4043,62328,-2206656,2144328,
603706,东方环宇,17.13,0.7647,18840000.0,0.58,3244000000.0,3244000000.0,-2147661,-11.3995,-1084962,-1062699,2147661,
002661,克明食品,7.7,2.6667,84430000.0,3.59,2494000000.0,2375000000.0,-2149417,-2.5458,0,-2149417,2149417,
688712,北芯生命,31.4,1.0621,70850000.0,4.95,13094000000.0,1432000000.0,-2153409,-3.0394,-2416643,263234,2153409,
002884,凌霄泵业,15.49,0.0646,18530000.0,0.44,5541000000.0,4253000000.0,-2154807,-11.6287,0,-2154807,2154807,
605133,嵘泰股份,24.79,1.7652,134610000.0,1.92,7072000000.0,6994000000.0,-2157350,-1.6027,-1209264,-948086,2157350,
688339,亿华通-U,17.07,1.2456,36500000.0,1.09,4106000000.0,3342000000.0,-2159403,-5.9162,0,-2159403,2159403,
605028,世茂能源,23.83,-1.732,40110000.0,1.04,3813000000.0,3813000000.0,-2163817,-5.3947,-8444157,6280340,2163817,
000517,荣安地产,2.06,3.0,101260000.0,2.0,6559000000.0,5133000000.0,-2164182,-2.1373,6584651,-8748833,2164182,
300577,开润股份,19.94,-0.3,54290000.0,1.92,4782000000.0,2843000000.0,-2179769,-4.015,1125180,-3304949,2179769,
688428,诺诚健华,30.44,7.3343,541250000.0,6.5,53869000000.0,8322000000.0,-2182530,-0.4032,6337653,-8520183,2182530,
002461,珠江啤酒,8.4,0.4785,33040000.0,0.18,18592000000.0,18592000000.0,-2183520,-6.6087,0,-2183520,2183520,
001277,速达股份,30.5,1.7684,41410000.0,2.97,2318000000.0,1397000000.0,-2190838,-5.2906,0,-2190838,2190838,
000952,广济药业,6.75,5.4688,59040000.0,2.57,2322000000.0,2322000000.0,-2194614,-3.7172,-1011000,-1183614,2194614,
301068,大地海洋,26.24,1.5087,27790000.0,1.05,3708000000.0,2632000000.0,-2196626,-7.9044,0,-2196626,2196626,
600623,华谊集团,8.53,1.4269,87550000.0,0.55,18079000000.0,16003000000.0,-2203657,-2.517,-315357,-1888300,2203657,
002935,天奥电子,16.12,1.0025,65450000.0,0.98,6800000000.0,6691000000.0,-2212516,-3.3805,-1078920,-1133596,2212516,
300774,倍杰特,10.06,0.9027,70060000.0,3.42,4112000000.0,2053000000.0,-2212517,-3.158,94912,-2307429,2212517,
603015,弘讯科技,10.62,-0.9328,48680000.0,1.13,4293000000.0,4293000000.0,-2214929,-4.55,-2249986,35057,2214929,
300883,龙利得,6.45,1.735,32360000.0,1.53,2232000000.0,2133000000.0,-2220469,-6.8618,-695871,-1524598,2220469,
300809,华辰装备,24.99,1.7508,104350000.0,2.78,6336000000.0,3763000000.0,-2228058,-2.1352,-1396674,-831384,2228058,
300636,同和药业,6.93,3.2787,47620000.0,1.88,2910000000.0,2545000000.0,-2229539,-4.6819,-124890,-2104649,2229539,
002210,飞马国际,2.2,1.8519,88830000.0,1.53,5855000000.0,5845000000.0,-2239298,-2.5209,-124406,-2114892,2239298,
600668,尖峰集团,7.4,2.9207,35250000.0,1.17,3055000000.0,3055000000.0,-2255384,-6.3983,0,-2255384,2255384,
002200,交投生态,6.57,2.0186,24160000.0,1.89,2964000000.0,1286000000.0,-2264291,-9.3721,0,-2264291,2264291,
688759,必贝特-U,23.61,5.167,112110000.0,6.65,10625000000.0,1700000000.0,-2267505,-2.0226,-895708,-1371797,2267505,
002868,绿康生化,23.45,1.9565,59670000.0,2.38,3645000000.0,2519000000.0,-2267911,-3.8008,-2077099,-190812,2267911,
000099,中信海直,13.05,0.7722,63840000.0,0.63,10124000000.0,10124000000.0,-2271548,-3.5582,-1984328,-287220,2271548,
688708,佳驰科技,40.51,0.8966,62580000.0,1.08,16223000000.0,5783000000.0,-2275557,-3.6362,-1447330,-828227,2275557,
600830,香溢融通,8.67,2.1201,158600000.0,4.07,3939000000.0,3939000000.0,-2280126,-1.4377,-13242800,10962674,2280126,
603116,红蜻蜓,6.65,0.7576,60390000.0,1.58,3832000000.0,3832000000.0,-2285973,-3.7854,-84328,-2201645,2285973,
300796,贝斯美,6.92,1.7647,27870000.0,1.12,2499000000.0,2494000000.0,-2286829,-8.2053,-1112070,-1174759,2286829,
002858,力盛体育,11.6,2.3831,38000000.0,2.24,2165000000.0,1710000000.0,-2290679,-6.0281,0,-2290679,2290679,
002187,广百股份,5.72,2.3256,46820000.0,1.18,4009000000.0,4009000000.0,-2295164,-4.9021,0,-2295164,2295164,
603815,交建股份,5.22,0.578,29880000.0,0.93,3231000000.0,3231000000.0,-2311875,-7.7372,0,-2311875,2311875,
300928,华安鑫创,23.62,3.7786,68080000.0,5.37,1890000000.0,1289000000.0,-2312365,-3.3965,-1402033,-910332,2312365,
000777,中核科技,16.79,0.3586,48570000.0,0.76,6438000000.0,6437000000.0,-2314241,-4.7648,-2736152,421911,2314241,
600097,开创国际,9.4,2.063,32840000.0,1.46,2265000000.0,2265000000.0,-2317090,-7.0557,0,-2317090,2317090,
605158,华达新材,7.89,2.3346,44250000.0,1.1,4035000000.0,4035000000.0,-2318493,-5.2395,0,-2318493,2318493,
600990,四创电子,18.29,1.2735,39060000.0,0.8,4920000000.0,4920000000.0,-2321615,-5.9437,0,-2321615,2321615,
300444,双杰电气,9.12,0.9967,175540000.0,3.1,7338000000.0,5722000000.0,-2323687,-1.3237,-1291999,-1031688,2323687,
301007,德迈仕,32.44,-0.246,60760000.0,1.24,4974000000.0,4909000000.0,-2328199,-3.8318,-3259977,931778,2328199,
002634,*ST棒杰,4.03,-0.7389,22480000.0,1.26,1851000000.0,1799000000.0,-2328460,-10.3579,-1335570,-992890,2328460,
300360,炬华科技,11.15,0.7227,43230000.0,0.77,5733000000.0,5581000000.0,-2332740,-5.3961,-359155,-1973585,2332740,
603392,万泰生物,26.01,2.321,172380000.0,0.53,32887000000.0,32887000000.0,-2343082,-1.3593,-3554803,1211721,2343082,
688157,松井股份,19.25,2.4481,44660000.0,1.24,3614000000.0,3614000000.0,-2343947,-5.2484,0,-2343947,2343947,
300069,金利华电,25.59,1.3465,113930000.0,3.82,2994000000.0,2994000000.0,-2343989,-2.0574,-1165594,-1178395,2343989,
002048,宁波华翔,18.99,3.6572,361250000.0,2.69,15424000000.0,13448000000.0,-2345603,-0.6493,411574,-2757177,2345603,
301603,乔锋智能,128.33,0.825,228420000.0,4.69,15497000000.0,4842000000.0,-2348700,-1.0282,1193055,-3541755,2348700,
601222,林洋能源,5.98,0.6734,97980000.0,0.8,12206000000.0,12206000000.0,-2357387,-2.406,-231827,-2125560,2357387,
002193,ST如意,4.67,0.0,14640000.0,1.19,1222000000.0,1222000000.0,-2371749,-16.2005,0,-2371749,2371749,
000619,海螺新材,5.17,3.8153,51340000.0,2.78,2281000000.0,1861000000.0,-2375148,-4.6263,-3767400,1392252,2375148,
301135,瑞德智能,17.46,1.5707,24160000.0,1.38,2266000000.0,1760000000.0,-2376482,-9.8364,-478255,-1898227,2376482,
301459,丰茂股份,32.44,-0.3379,25970000.0,3.05,3378000000.0,847000000.0,-2382469,-9.1739,-498086,-1884383,2382469,
300724,捷佳伟创,54.58,0.8686,390110000.0,2.46,19010000000.0,15848000000.0,-2388320,-0.6122,4822876,-7211196,2388320,
000429,粤高速Ａ,12.45,-1.5032,87980000.0,0.54,26031000000.0,16226000000.0,-2400708,-2.7287,-3922718,1522010,2400708,
301502,华阳智能,53.29,1.7762,46220000.0,3.68,3042000000.0,1261000000.0,-2402676,-5.1983,0,-2402676,2402676,
600422,昆药集团,8.32,2.2113,42400000.0,0.68,6298000000.0,6298000000.0,-2406114,-5.6748,-3835244,1429130,2406114,
002066,瑞泰科技,20.19,0.95,49940000.0,1.07,4743000000.0,4664000000.0,-2426824,-4.8595,691345,-3118169,2426824,
301161,唯万密封,31.34,0.9665,113620000.0,4.71,3761000000.0,2419000000.0,-2427264,-2.1363,-2591531,164267,2427264,
603317,天味食品,13.0,1.5625,71970000.0,0.52,13807000000.0,13807000000.0,-2428313,-3.3741,1308093,-3736406,2428313,
300749,顶固集创,25.68,2.3108,91450000.0,2.26,5269000000.0,4042000000.0,-2432419,-2.6598,2408136,-4840555,2432419,
603271,永杰新材,38.88,0.5171,60860000.0,1.66,7703000000.0,3677000000.0,-2434165,-3.9996,-4393771,1959606,2434165,
301581,黄山谷捷,36.21,0.8354,21700000.0,1.42,2897000000.0,1531000000.0,-2434824,-11.2204,0,-2434824,2434824,
688223,晶科能源,3.89,0.2577,264600000.0,0.66,39948000000.0,39948000000.0,-2435155,-0.9203,0,-2435155,2435155,
002003,伟星股份,11.43,-0.9532,170180000.0,1.42,13589000000.0,11834000000.0,-2436464,-1.4317,2596159,-5032623,2436464,
300472,ST新元,6.73,-0.5908,14520000.0,0.84,1852000000.0,1728000000.0,-2436557,-16.7807,96524,-2533081,2436557,
001325,元创股份,37.1,0.5148,29630000.0,4.08,2909000000.0,727000000.0,-2438101,-8.2285,-1373888,-1064213,2438101,
600517,国网英大,4.98,-0.4,94530000.0,0.33,28478000000.0,28478000000.0,-2439720,-2.5809,-2602163,162443,2439720,
605336,*ST帅电,11.37,0.8873,10300000.0,0.5,2085000000.0,2085000000.0,-2448476,-23.7716,0,-2448476,2448476,
603378,*ST亚士,5.9,4.0564,82850000.0,3.32,2529000000.0,2529000000.0,-2448741,-2.9556,-3392843,944102,2448741,
603214,爱婴室,13.47,2.5114,42690000.0,2.31,1866000000.0,1866000000.0,-2455974,-5.753,0,-2455974,2455974,
002157,正邦科技,3.06,0.9901,420140000.0,1.78,28305000000.0,23831000000.0,-2465593,-0.5869,-12162812,9697219,2465593,
301378,通达海,25.42,5.4772,95720000.0,6.22,2456000000.0,1571000000.0,-2475773,-2.5865,1101136,-3576909,2475773,
300584,海辰药业,31.76,1.632,67460000.0,2.58,3811000000.0,2608000000.0,-2482401,-3.6798,1030308,-3512709,2482401,
002875,安奈儿,13.23,2.2411,46400000.0,1.67,2810000000.0,2810000000.0,-2497495,-5.3825,1297568,-3795063,2497495,
000597,东北制药,4.89,4.9356,104330000.0,1.53,6978000000.0,6891000000.0,-2497969,-2.3943,-2575372,77403,2497969,
300446,航天智造,13.09,0.6923,70190000.0,0.64,11066000000.0,10947000000.0,-2503665,-3.567,-1045600,-1458065,2503665,
688475,萤石网络,28.02,0.0357,89860000.0,0.41,22066000000.0,22066000000.0,-2507269,-2.7902,357053,-2864322,2507269,
301032,新柴股份,10.13,1.809,33460000.0,2.02,2443000000.0,1660000000.0,-2512385,-7.5086,-2870470,358085,2512385,
002527,新时达,10.78,0.466,48710000.0,0.8,7148000000.0,6023000000.0,-2530192,-5.1944,0,-2530192,2530192,
688006,杭可科技,20.95,0.0478,111940000.0,0.89,12647000000.0,12647000000.0,-2532716,-2.2626,-748564,-1784152,2532716,
002676,顺威股份,5.41,1.1215,63800000.0,1.65,4207000000.0,3895000000.0,-2534694,-3.9729,-1670261,-864433,2534694,
603578,三星新材,14.31,0.4211,57330000.0,2.21,3349000000.0,2581000000.0,-2538193,-4.4273,-479356,-2058837,2538193,
688333,铂力特,105.8,-1.3704,817510000.0,2.8,29023000000.0,29023000000.0,-2544634,-0.3113,9626207,-12170841,2544634,
000899,赣能股份,9.39,0.2134,74090000.0,0.81,9162000000.0,9162000000.0,-2549058,-3.4405,-1313664,-1235394,2549058,
603518,锦泓集团,7.76,1.7038,43520000.0,1.64,2680000000.0,2670000000.0,-2552656,-5.8655,0,-2552656,2552656,
000909,*ST数源,5.54,-0.3597,21780000.0,0.89,2425000000.0,2425000000.0,-2553447,-11.7238,0,-2553447,2553447,
300956,英力股份,11.46,2.3214,36830000.0,1.54,2469000000.0,2412000000.0,-2556240,-6.9406,0,-2556240,2556240,
001367,海森药业,21.41,4.1342,48030000.0,1.87,3262000000.0,2604000000.0,-2560138,-5.3303,-1695500,-864638,2560138,
001306,夏厦精密,57.72,4.3007,121310000.0,13.67,3632000000.0,895000000.0,-2568825,-2.1176,-1341457,-1227368,2568825,
000553,安道麦A,5.68,1.61,30540000.0,0.25,13233000000.0,12366000000.0,-2575542,-8.4333,-1854160,-721382,2575542,
002850,科达利,175.2,1.2717,400420000.0,1.09,50165000000.0,36733000000.0,-2578044,-0.6438,13455350,-16033394,2578044,
000633,合金投资,5.27,2.5292,42060000.0,2.08,2030000000.0,2030000000.0,-2579953,-6.134,-1569837,-1010116,2579953,
300546,雄帝科技,17.3,2.9149,96540000.0,4.08,3246000000.0,2387000000.0,-2589266,-2.6821,1241435,-3830701,2589266,
688093,世华科技,22.51,-0.7933,34850000.0,0.55,6311000000.0,6311000000.0,-2590161,-7.4323,-1442010,-1148151,2590161,
600030,中信证券,26.74,0.7536,1896120000.0,0.58,417793000000.0,325601000000.0,-2591792,-0.1367,-2720464,128672,2591792,
301153,中科江南,17.29,1.5267,55910000.0,0.98,6149000000.0,5736000000.0,-2595323,-4.642,-1942968,-652355,2595323,
300261,雅本化学,4.93,3.5714,75640000.0,1.64,4749000000.0,4648000000.0,-2604334,-3.4431,249130,-2853464,2604334,
301026,浩通科技,19.8,1.4864,54520000.0,1.72,4387000000.0,3169000000.0,-2612577,-4.792,-115465,-2497112,2612577,
300091,*ST金灵,2.4,0.4184,12920000.0,0.33,6821000000.0,3893000000.0,-2613159,-20.2257,0,-2613159,2613159,
603193,XD润本股,20.81,4.4679,78120000.0,3.66,8420000000.0,2150000000.0,-2622058,-3.3564,-1700334,-921724,2622058,
001366,播恩集团,13.46,3.3794,84290000.0,3.94,2163000000.0,2163000000.0,-2625323,-3.1146,-1370930,-1254393,2625323,
300351,永贵电器,14.37,0.1394,69960000.0,1.85,5589000000.0,3785000000.0,-2634657,-3.7659,2613665,-5248322,2634657,
300844,山水比德,24.11,2.3779,32140000.0,1.48,2247000000.0,2171000000.0,-2636727,-8.2039,0,-2636727,2636727,
000682,东方电子,10.73,0.0933,88420000.0,0.61,14386000000.0,14385000000.0,-2639730,-2.9854,129884,-2769614,2639730,
002535,林州重机,2.46,3.7975,46150000.0,2.53,1972000000.0,1836000000.0,-2641443,-5.7236,-1476000,-1165443,2641443,
688709,成都华微,25.36,1.3589,100010000.0,1.77,16150000000.0,5623000000.0,-2644215,-2.644,0,-2644215,2644215,
000028,国药一致,20.03,1.0595,44050000.0,0.42,12263000000.0,10533000000.0,-2646530,-6.008,488387,-3134917,2646530,
688509,正元地信,4.18,1.9512,18220000.0,1.14,3219000000.0,1608000000.0,-2648380,-14.5356,0,-2648380,2648380,
002030,达安基因,5.62,4.6555,197390000.0,2.53,7887000000.0,7887000000.0,-2652748,-1.3439,1665534,-4318282,2652748,
600223,福瑞达,5.71,3.6298,64190000.0,1.12,5805000000.0,5805000000.0,-2657681,-4.1403,2316709,-4974390,2657681,
003003,天元股份,10.86,3.2319,35370000.0,2.78,1919000000.0,1282000000.0,-2671876,-7.5541,0,-2671876,2671876,
002828,贝肯能源,11.17,4.0037,95650000.0,4.35,2245000000.0,2245000000.0,-2681562,-2.8035,1082877,-3764439,2681562,
002876,三利谱,32.35,2.0827,161410000.0,3.36,5625000000.0,4818000000.0,-2682670,-1.662,3930981,-6613651,2682670,
