,品牌价,上金所,溢价,溢价率%
2025-07-04,1003.0,771.9,231.10000000000002,29.93911128384506
2025-07-07,1001.0,767.75,233.25,30.380983393031585
2025-07-08,1004.0,771.48,232.51999999999998,30.139472183335926
2025-07-09,998.0,763.38,234.62,30.73436558463675
2025-07-10,1000.0,769.73,230.26999999999998,29.915684720616316
2025-07-11,1002.0,769.66,232.34000000000003,30.18735545565575
2025-07-14,1008.0,777.4,230.60000000000002,29.662979161306925
2025-07-15,1007.0,776.02,230.98000000000002,29.764696786165306
2025-07-16,1004.0,772.4,231.60000000000002,29.984464008285865
2025-07-17,1005.0,770.91,234.09000000000003,30.365412304938328
2025-07-18,1005.0,773.5,231.5,29.928894634776988
2025-07-21,1008.0,777.34,230.65999999999997,29.672987367175235
2025-07-22,1016.0,780.35,235.64999999999998,30.197988082270772
2025-07-23,1024.0,788.5,235.5,29.86683576410907
2025-07-24,1014.0,775.34,238.65999999999997,30.78133464028684
2025-07-25,1008.0,774.21,233.78999999999996,30.197233308792182
2025-07-28,1000.0,771.8,228.20000000000005,29.567245400362797
2025-07-29,998.0,767.69,230.30999999999995,30.000390782737814
2025-07-30,1002.0,769.68,232.32000000000005,30.18397256002495
2025-07-31,995.0,767.36,227.64,29.66534612176814
2025-08-01,996.0,767.29,228.71000000000004,29.80750433343326
2025-08-04,1010.0,776.01,233.99,30.152961946366673
2025-08-05,1015.0,779.85,235.14999999999998,30.15323459639674
2025-08-06,1015.0,779.14,235.86,30.271838180558053
2025-08-07,1015.0,782.08,232.91999999999996,29.782119476268402
2025-08-08,1017.0,783.18,233.82000000000005,29.855205699839125
2025-08-11,1014.0,775.54,238.46000000000004,30.74760811821441
2025-08-12,1007.0,773.47,233.52999999999997,30.192509082446634
2025-08-13,1005.0,774.96,230.03999999999996,29.68411272839888
2025-08-14,1010.0,775.05,234.95000000000005,30.314173279143287
2025-08-15,1004.0,773.55,230.45000000000005,29.79122228685929
2025-08-18,1004.0,774.46,229.53999999999996,29.638716008573713
2025-08-19,1004.0,773.05,230.95000000000005,29.875169782032216
2025-08-20,1000.0,770.24,229.76,29.829663481512252
2025-08-21,1005.0,772.0,233.0,30.181347150259068
2025-08-22,1005.0,771.87,233.13,30.203272571806135
2025-08-25,1010.0,775.85,234.14999999999998,30.179802796932393
2025-08-26,1012.0,777.1,234.89999999999998,30.227769913782005
2025-08-27,1013.0,778.07,234.92999999999995,30.19394141915251
2025-08-28,1013.0,779.85,233.14999999999998,29.896775020837335
2025-08-29,1016.0,781.71,234.28999999999996,29.971472796817228
2025-09-01,1025.0,794.66,230.34000000000003,28.985981426018682
2025-09-02,1036.0,799.95,236.04999999999995,29.508094255890988
2025-09-03,1050.0,809.0,241.0,29.78986402966625
2025-09-04,1058.0,809.19,248.80999999999995,30.748031982599876
2025-09-05,1055.0,811.5,243.5,30.006161429451634
2025-09-08,1063.0,821.2,241.79999999999995,29.44471505114466
2025-09-09,1073.0,832.0,241.0,28.966346153846157
2025-09-10,1073.0,829.75,243.25,29.31605905393191
2025-09-11,1078.0,826.52,251.48000000000002,30.426365968155643
2025-09-12,1075.0,830.41,244.59000000000003,29.454125070748187
2025-09-15,1074.0,828.21,245.78999999999996,29.677255768464516
2025-09-16,1086.0,838.73,247.26999999999998,29.481477948803548
2025-09-17,1086.0,831.85,254.14999999999998,30.55238324217106
2025-09-18,1076.0,824.59,251.40999999999997,30.489091548527142
2025-09-19,1071.0,826.71,244.28999999999996,29.54966070326958
2025-09-22,1086.0,839.5,246.5,29.36271590232281
2025-09-23,1098.0,850.65,247.35000000000002,29.07776406277553
2025-09-24,1105.0,856.63,248.37,28.99384798571145
2025-09-25,1105.0,851.74,253.26,29.734425998544157
2025-09-26,1108.0,853.0,255.0,29.89449003516999
2025-09-29,1110.0,862.9,247.10000000000002,28.635994900915524
2025-09-30,1122.0,871.86,250.14,28.690386071158215
2025-10-09,1160.0,911.5,248.5,27.262753702687874
2025-10-10,1165.0,897.63,267.37,29.786214810111073
2025-10-13,1182.0,926.73,255.26999999999998,27.545239713832505
2025-10-14,1206.0,940.72,265.28,28.199676843268982
2025-10-15,1230.0,959.04,270.96000000000004,28.25325325325326
2025-10-16,1245.0,968.14,276.86,28.59710372466792
2025-10-17,1280.0,997.17,282.83000000000004,28.363268048577478
2025-10-20,1258.0,974.3,283.70000000000005,29.118341373293653
2025-10-21,1290.0,987.12,302.88,30.683199610989544
2025-10-22,1229.0,948.8,280.20000000000005,29.532040472175385
2025-10-23,1222.0,941.21,280.78999999999996,29.83287470383867
2025-10-24,1228.0,935.6,292.4,31.25267208208636
2025-10-27,1220.0,930.79,289.21000000000004,31.071455430333376
2025-10-28,1202.0,896.6,305.4,34.06201204550524
