,品牌价,上金所,溢价,溢价率%
2025-11-05,1250.0,910.0,340.0,37.362637362637365
2025-11-06,1258.0,918.0,340.0,37.03703703703704
2025-11-07,1266.0,918.03,347.97,37.903990065684134
2025-11-10,1276.0,934.81,341.19000000000005,36.4983258630096
2025-11-11,1308.0,946.79,361.21000000000004,38.15101553670825
2025-11-12,1309.0,944.84,364.15999999999997,38.54197536090766
2025-11-13,1326.0,959.14,366.86,38.24884792626728
2025-11-14,1326.0,948.03,377.97,39.868991487611154
2025-11-17,1305.0,931.42,373.58000000000004,40.10865130660712
2025-11-18,1289.0,916.96,372.03999999999996,40.57319839469551
2025-11-19,1296.0,935.33,360.66999999999996,38.560721884254754
2025-11-20,1307.0,929.95,377.04999999999995,40.545190601645245
2025-11-21,1295.0,924.44,370.55999999999995,40.084808100038934
2025-11-24,1293.0,926.0,367.0,39.63282937365011
2025-11-25,1315.0,941.54,373.46000000000004,39.664804469273754
2025-11-26,1316.0,941.16,374.84000000000003,39.827446980322165
2025-11-27,1318.0,943.98,374.02,39.621602152587975
2025-11-28,1328.0,948.15,379.85,40.06222644096399
2025-12-01,1336.0,958.46,377.53999999999996,39.39027189449742
2025-12-02,1328.0,954.89,373.11,39.073610572945576
2025-12-03,1333.0,950.06,382.94000000000005,40.30692798349579
2025-12-04,1327.0,949.32,377.67999999999995,39.78426663295832
2025-12-05,1324.0,956.5,367.5,38.42132775744903
2025-12-08,1326.0,954.1,371.9,38.97914264752122
2025-12-09,1324.0,947.13,376.87,39.79073622417197
2025-12-10,1328.0,950.91,377.09000000000003,39.65569822590992
2025-12-11,1337.0,952.39,384.61,40.38366635516963
2025-12-12,1338.0,964.25,373.75,38.76069484054965
2025-12-15,1353.0,976.82,376.17999999999995,38.51067750455559
2025-12-16,1349.0,964.89,384.11,39.80868285504047
2025-12-17,1352.0,972.71,379.28999999999996,38.993122307779295
2025-12-18,1356.0,975.55,380.45000000000005,38.99851365896162
2025-12-19,1355.0,975.51,379.49,38.90170269910098
2025-12-22,1367.0,992.79,374.21000000000004,37.69276483445644
2025-12-23,1403.0,1006.87,396.13,39.342715544211266
2025-12-24,1411.0,1007.69,403.30999999999995,40.023221427224634
2025-12-25,1397.0,1002.98,394.02,39.28493090590041
2025-12-26,1407.0,1007.0,400.0,39.72194637537239
2025-12-29,1406.0,1004.0,402.0,40.0398406374502
2025-12-30,1353.0,981.91,371.09000000000003,37.792669389251564
2025-12-31,1355.0,974.9,380.1,38.988614216842755
2026-01-05,1376.0,993.57,382.42999999999995,38.49049387562023
2026-01-06,1387.0,1003.01,383.99,38.28376586474711
2026-01-07,1397.0,999.68,397.32000000000005,39.74471830985916
2026-01-08,1394.0,996.21,397.78999999999996,39.93033597333895
2026-01-09,1392.0,1003.49,388.51,38.715881573309154
2026-01-12,1429.0,1023.71,405.28999999999996,39.590313663049095
2026-01-13,1432.0,1025.02,406.98,39.70459112992917
2026-01-14,1438.0,1038.0,400.0,38.53564547206166
2026-01-15,1436.0,1034.27,401.73,38.84188848173108
2026-01-16,1431.0,1032.63,398.3699999999999,38.57819354463843
2026-01-19,1451.0,1045.72,405.28,38.75607237118923
2026-01-20,1454.0,1056.43,397.56999999999994,37.63335005632176
2026-01-21,1495.0,1087.81,407.19000000000005,37.43208832424781
2026-01-22,1492.0,1083.69,408.30999999999995,37.67774917181112
2026-01-23,1545.0,1110.3,434.70000000000005,39.15158065387734
2026-01-26,1574.0,1144.45,429.54999999999995,37.533312945082784
2026-01-27,1577.0,1144.14,432.8599999999999,37.83278270141764
2026-01-28,1614.0,1184.96,429.03999999999996,36.20712935457737
2026-01-29,1708.0,1243.02,464.98,37.407282264163086
2026-01-30,1662.0,1163.95,498.04999999999995,42.789638730186
2026-02-02,1484.0,1030.0,454.0,44.07766990291262
2026-02-03,1542.0,1097.89,444.1099999999999,40.45122917596479
2026-02-04,1600.0,1140.3,459.70000000000005,40.31395246864861
2026-02-05,1566.0,1105.47,460.53,41.65920377757876
2026-02-06,1484.0,1093.85,390.1500000000001,35.66759610549894
2026-02-09,1568.0,1116.02,451.98,40.49927420655544
2026-02-10,1555.0,1116.69,438.30999999999995,39.25082162462276
2026-02-11,1556.0,1123.02,432.98,38.55496785453509
2026-02-12,1556.0,1122.52,433.48,38.616683889819335
2026-02-13,1524.0,1108.92,415.0799999999999,37.43101395952818
2026-02-24,1570.0,1147.66,422.3399999999999,36.800097589878526
2026-02-25,1568.0,1145.64,422.3599999999999,36.86672951363429
2026-02-26,1568.0,1144.51,423.49,37.00186105844423
2026-02-27,1570.0,1142.97,427.03,37.36143555823862
2026-03-02,1622.0,1199.45,422.54999999999995,35.22864646296219
2026-03-03,1650.0,1182.0,468.0,39.59390862944163
2026-03-04,1596.0,1153.18,442.81999999999994,38.399902877261134
2026-03-05,1596.0,1149.61,446.3900000000001,38.82969006880595
2026-03-06,1576.0,1139.33,436.6700000000001,38.32691143040209
2026-03-09,1562.0,1140.38,421.6199999999999,36.97188656412773
2026-03-10,1588.0,1144.78,443.22,38.7166093048446
2026-03-11,1600.0,1150.42,449.5799999999999,39.07964047912935
2026-03-12,1579.0,1146.45,432.54999999999995,37.72951284399668
2026-03-13,1572.0,1131.09,440.9100000000001,38.980982945654205
2026-03-16,1550.0,1114.61,435.3900000000001,39.062093467670316
2026-03-17,1550.0,1115.97,434.03,38.89262256153839
2026-03-18,1547.0,1111.89,435.1099999999999,39.13246813983397
2026-03-19,1492.0,1061.0,431.0,40.62205466540999
2026-03-20,1443.0,1041.59,401.4100000000001,38.53819641125588
2026-03-23,1367.0,924.65,442.35,47.839723138484835
2026-03-24,1350.0,979.56,370.44000000000005,37.816979051819196
2026-03-25,1418.0,1015.45,402.54999999999995,39.642523019351025
2026-03-26,1404.0,991.36,412.64,41.62362814719173
2026-03-27,1364.0,993.9,370.1,37.237146594224775
2026-03-30,1390.0,1008.75,381.25,37.79429987608427
2026-03-31,1400.0,1018.9,381.1,37.40308175483364
2026-04-01,1447.0,1047.89,399.1099999999999,38.087012949832506
2026-04-02,1449.0,1027.5,421.5,41.021897810218974
2026-04-03,1442.0,1034.42,407.5799999999999,39.40179037528276
2026-04-07,1434.0,1028.0,406.0,39.494163424124515
2026-04-08,1471.0,1059.91,411.0899999999999,38.78536856902943
2026-04-09,1448.0,1036.0,412.0,39.768339768339764
2026-04-10,1455.0,1047.23,407.77,38.93796014247109
2026-04-13,1443.0,1042.3,400.70000000000005,38.44382615369856
2026-04-14,1455.0,1048.35,406.6500000000001,38.78952639862642
2026-04-15,1481.0,1055.19,425.80999999999995,40.353869919161475
2026-04-16,1471.0,1058.36,412.6400000000001,38.98862390868893
2026-04-17,1455.0,1053.0,402.0,38.17663817663818
2026-04-20,1465.0,1053.98,411.02,38.99694491356572
2026-04-21,1469.0,1050.48,418.52,39.84083466605742
2026-04-22,1448.0,1049.11,398.8900000000001,38.021751770548384
2026-04-23,1445.0,1037.5,407.5,39.277108433734945
2026-04-24,1435.0,1033.25,401.75,38.88216791676748
2026-04-27,1436.0,1037.21,398.78999999999996,38.44833736658921
2026-04-28,1438.0,1020.73,417.27,40.879566584699184
2026-04-29,1404.0,1009.88,394.12,39.026418980472926
2026-04-30,1406.0,1013.6,392.4,38.713496448303076
2026-05-06,1413.0,1026.94,386.05999999999995,37.59323816386546
2026-05-07,1438.0,1038.94,399.05999999999995,38.41030280863187
2026-05-08,1438.0,1032.0,406.0,39.34108527131783
2026-05-11,1434.0,1025.82,408.18000000000006,39.79060653915892
2026-05-12,1444.0,1028.51,415.49,40.397273726069756
2026-05-13,1433.0,1029.99,403.01,39.1275643452849
2026-05-14,1430.0,1028.68,401.31999999999994,39.01310417233736
2026-05-15,1402.0,1006.01,395.99,39.362431784972316
2026-05-18,1377.0,999.69,377.30999999999995,37.742700237073485
2026-05-19,1391.0,998.0,393.0,39.37875751503006
2026-05-20,1376.0,984.98,391.02,39.69826798513675
