date,code,name,close
2025-08-27,BK0921,卫星,1728.820000
2025-08-27,BK1090,机器人,2049.030000
2025-08-27,BK0802,自动驾驶,2117.510000
2025-08-27,BK0577,核电,2591.620000
2025-08-27,BK0490,军工,79487.070000
2025-08-27,BK0493,新能源,16880.220000
2025-08-27,BK0588,光伏,3630.150000
2025-08-27,BK0574,锂电池,3616.070000
2025-08-27,BK0464,石油,6110.380000
2025-08-27,BK0843,天然气,1523.840000
2025-08-27,BK0478,铜/有色,21127.090000
2025-08-27,BK0547,黄金,15574.170000
2025-08-27,BK0475,银行金融,4206.440000
2025-08-27,BK1216,生物医疗,5089.210000
2025-08-27,BK0438,消费,30538.630000
2025-08-27,BK0578,稀土永磁,3381.770000
2025-08-27,BK1106,创新药,1626.310000
2025-08-27,BK0710,量子计算,2919.750000
2025-08-27,BK0968,固态电池,2063.360000
2025-08-27,BK1166,低空经济,1694.590000
2025-08-27,BK0668,医疗器械,4412.530000
2025-08-28,BK1134,AI 算力,1962.080000
2025-08-28,BK1128,CPO,4243.540000
2025-08-28,BK0917,半导体,2081.000000
2025-08-28,BK1137,存储,1688.590000
2025-08-28,BK0922,数据中心,2131.640000
2025-08-28,BK0579,云计算,3860.640000
2025-08-28,BK0963,商业航天,2076.890000
2025-08-28,BK0921,卫星,1798.880000
2025-08-28,BK1090,机器人,2065.090000
2025-08-28,BK0802,自动驾驶,2151.550000
2025-08-28,BK0577,核电,2603.540000
2025-08-28,BK0490,军工,80543.080000
2025-08-28,BK0493,新能源,16970.480000
2025-08-28,BK0588,光伏,3665.510000
2025-08-28,BK0574,锂电池,3636.080000
2025-08-28,BK0464,石油,6095.490000
2025-08-28,BK0843,天然气,1529.550000
2025-08-28,BK0478,铜/有色,21261.820000
2025-08-28,BK0547,黄金,15686.110000
2025-08-28,BK0475,银行金融,4222.950000
2025-08-28,BK1216,生物医疗,5063.630000
2025-08-28,BK0438,消费,30428.920000
2025-08-28,BK0578,稀土永磁,3442.820000
2025-08-28,BK1106,创新药,1619.580000
2025-08-28,BK0710,量子计算,3005.180000
2025-08-28,BK0968,固态电池,2073.450000
2025-08-28,BK1166,低空经济,1710.850000
2025-08-28,BK0668,医疗器械,4417.580000
2025-08-29,BK1134,AI 算力,1926.960000
2025-08-29,BK1128,CPO,4208.540000
2025-08-29,BK0917,半导体,2060.360000
2025-08-29,BK1137,存储,1657.200000
2025-08-29,BK0922,数据中心,2100.990000
2025-08-29,BK0579,云计算,3801.800000
2025-08-29,BK0963,商业航天,2080.880000
2025-08-29,BK0921,卫星,1809.670000
2025-08-29,BK1090,机器人,2057.130000
2025-08-29,BK0802,自动驾驶,2138.340000
2025-08-29,BK0577,核电,2601.200000
2025-08-29,BK0490,军工,80615.610000
2025-08-29,BK0493,新能源,16948.020000
2025-08-29,BK0588,光伏,3655.310000
2025-08-29,BK0574,锂电池,3678.410000
2025-08-29,BK0464,石油,6075.930000
2025-08-29,BK0843,天然气,1522.650000
2025-08-29,BK0478,铜/有色,21426.680000
2025-08-29,BK0547,黄金,15917.710000
2025-08-29,BK0475,银行金融,4213.880000
2025-08-29,BK1216,生物医疗,5089.500000
2025-08-29,BK0438,消费,30588.180000
2025-08-29,BK0578,稀土永磁,3457.870000
2025-08-29,BK1106,创新药,1637.650000
2025-08-29,BK0710,量子计算,2971.190000
2025-08-29,BK0968,固态电池,2124.160000
2025-08-29,BK1166,低空经济,1709.850000
2025-08-29,BK0668,医疗器械,4415.640000
2025-09-01,BK1134,AI 算力,1958.560000
2025-09-01,BK1128,CPO,4345.190000
2025-09-01,BK0917,半导体,2091.950000
2025-09-01,BK1137,存储,1703.450000
2025-09-01,BK0922,数据中心,2127.790000
2025-09-01,BK0579,云计算,3823.720000
2025-09-01,BK0963,商业航天,2079.660000
2025-09-01,BK0921,卫星,1806.600000
2025-09-01,BK1090,机器人,2067.900000
2025-09-01,BK0802,自动驾驶,2156.660000
2025-09-01,BK0577,核电,2607.330000
2025-09-01,BK0490,军工,80768.410000
2025-09-01,BK0493,新能源,17070.860000
2025-09-01,BK0588,光伏,3693.870000
2025-09-01,BK0574,锂电池,3729.720000
2025-09-01,BK0464,石油,6098.430000
2025-09-01,BK0843,天然气,1538.170000
2025-09-01,BK0478,铜/有色,21854.400000
2025-09-01,BK0547,黄金,16627.180000
2025-09-01,BK0475,银行金融,4182.450000
2025-09-01,BK1216,生物医疗,5187.920000
2025-09-01,BK0438,消费,30796.190000
2025-09-01,BK0578,稀土永磁,3455.060000
2025-09-01,BK1106,创新药,1689.410000
2025-09-01,BK0710,量子计算,3015.730000
2025-09-01,BK0968,固态电池,2161.290000
2025-09-01,BK1166,低空经济,1710.990000
2025-09-01,BK0668,医疗器械,4470.690000
2025-09-02,BK1134,AI 算力,1885.560000
2025-09-02,BK1128,CPO,4101.820000
2025-09-02,BK0917,半导体,2023.990000
2025-09-02,BK1137,存储,1636.970000
2025-09-02,BK0922,数据中心,2054.580000
2025-09-02,BK0579,云计算,3675.320000
2025-09-02,BK0963,商业航天,2020.880000
2025-09-02,BK0921,卫星,1739.810000
2025-09-02,BK1090,机器人,2046.350000
2025-09-02,BK0802,自动驾驶,2107.800000
2025-09-02,BK0577,核电,2574.800000
2025-09-02,BK0490,军工,79094.320000
2025-09-02,BK0493,新能源,16925.410000
2025-09-02,BK0588,光伏,3649.460000
2025-09-02,BK0574,锂电池,3685.460000
2025-09-02,BK0464,石油,6118.190000
2025-09-02,BK0843,天然气,1529.270000
2025-09-02,BK0478,铜/有色,21707.470000
2025-09-02,BK0547,黄金,16699.260000
2025-09-02,BK0475,银行金融,4253.130000
2025-09-02,BK1216,生物医疗,5113.070000
2025-09-02,BK0438,消费,30598.220000
2025-09-02,BK0578,稀土永磁,3358.050000
2025-09-02,BK1106,创新药,1663.510000
2025-09-02,BK0710,量子计算,2901.850000
2025-09-02,BK0968,固态电池,2142.280000
2025-09-02,BK1166,低空经济,1677.370000
2025-09-02,BK0668,医疗器械,4397.600000
2025-09-03,BK1134,AI 算力,1846.800000
2025-09-03,BK1128,CPO,4128.070000
2025-09-03,BK0917,半导体,2001.320000
2025-09-03,BK1137,存储,1610.930000
2025-09-03,BK0922,数据中心,2008.960000
2025-09-03,BK0579,云计算,3583.940000
2025-09-03,BK0963,商业航天,1941.950000
2025-09-03,BK0921,卫星,1676.740000
2025-09-03,BK1090,机器人,1999.060000
2025-09-03,BK0802,自动驾驶,2063.680000
2025-09-03,BK0577,核电,2529.090000
2025-09-03,BK0490,军工,76053.050000
2025-09-03,BK0493,新能源,16652.830000
2025-09-03,BK0588,光伏,3603.470000
2025-09-03,BK0574,锂电池,3642.740000
2025-09-03,BK0464,石油,5975.170000
2025-09-03,BK0843,天然气,1498.310000
2025-09-03,BK0478,铜/有色,21158.150000
2025-09-03,BK0547,黄金,16505.150000
2025-09-03,BK0475,银行金融,4197.570000
2025-09-03,BK1216,生物医疗,5071.390000
2025-09-03,BK0438,消费,29769.460000
2025-09-03,BK0578,稀土永磁,3261.720000
2025-09-03,BK1106,创新药,1659.610000
2025-09-03,BK0710,量子计算,2826.520000
2025-09-03,BK0968,固态电池,2127.170000
2025-09-03,BK1166,低空经济,1627.490000
2025-09-03,BK0668,医疗器械,4331.830000
2025-09-04,BK1134,AI 算力,1792.740000
2025-09-04,BK1128,CPO,3862.880000
2025-09-04,BK0917,半导体,1938.070000
2025-09-04,BK1137,存储,1537.200000
2025-09-04,BK0922,数据中心,1970.670000
2025-09-04,BK0579,云计算,3503.290000
2025-09-04,BK0963,商业航天,1891.370000
2025-09-04,BK0921,卫星,1626.750000
2025-09-04,BK1090,机器人,1962.690000
2025-09-04,BK0802,自动驾驶,2013.920000
2025-09-04,BK0577,核电,2516.590000
2025-09-04,BK0490,军工,74454.850000
2025-09-04,BK0493,新能源,16618.110000
2025-09-04,BK0588,光伏,3595.550000
2025-09-04,BK0574,锂电池,3629.160000
2025-09-04,BK0464,石油,5930.370000
2025-09-04,BK0843,天然气,1498.970000
2025-09-04,BK0478,铜/有色,20726.850000
2025-09-04,BK0547,黄金,16307.620000
2025-09-04,BK0475,银行金融,4213.930000
2025-09-04,BK1216,生物医疗,5023.000000
2025-09-04,BK0438,消费,30532.360000
2025-09-04,BK0578,稀土永磁,3170.100000
2025-09-04,BK1106,创新药,1623.830000
2025-09-04,BK0710,量子计算,2740.920000
2025-09-04,BK0968,固态电池,2120.300000
2025-09-04,BK1166,低空经济,1600.550000
2025-09-04,BK0668,医疗器械,4291.220000
2025-09-05,BK1134,AI 算力,1838.760000
2025-09-05,BK1128,CPO,4066.130000
2025-09-05,BK0917,半导体,2012.600000
2025-09-05,BK1137,存储,1596.630000
2025-09-05,BK0922,数据中心,2027.770000
2025-09-05,BK0579,云计算,3586.290000
2025-09-05,BK0963,商业航天,1937.870000
2025-09-05,BK0921,卫星,1663.420000
2025-09-05,BK1090,机器人,2023.800000
2025-09-05,BK0802,自动驾驶,2075.000000
2025-09-05,BK0577,核电,2581.540000
2025-09-05,BK0490,军工,76261.150000
2025-09-05,BK0493,新能源,17145.130000
2025-09-05,BK0588,光伏,3727.970000
2025-09-05,BK0574,锂电池,3819.020000
2025-09-05,BK0464,石油,6010.850000
2025-09-05,BK0843,天然气,1521.790000
2025-09-05,BK0478,铜/有色,21410.560000
2025-09-05,BK0547,黄金,16753.900000
2025-09-05,BK0475,银行金融,4177.030000
2025-09-05,BK1216,生物医疗,5103.010000
2025-09-05,BK0438,消费,30620.320000
2025-09-05,BK0578,稀土永磁,3284.220000
2025-09-05,BK1106,创新药,1657.800000
2025-09-05,BK0710,量子计算,2822.850000
2025-09-05,BK0968,固态电池,2270.970000
2025-09-05,BK1166,低空经济,1642.500000
2025-09-05,BK0668,医疗器械,4377.290000
2025-09-08,BK1134,AI 算力,1842.970000
2025-09-08,BK1128,CPO,4015.810000
2025-09-08,BK0917,半导体,2036.980000
2025-09-08,BK1137,存储,1614.870000
2025-09-08,BK0922,数据中心,2043.710000
2025-09-08,BK0579,云计算,3606.110000
2025-09-08,BK0963,商业航天,1972.100000
2025-09-08,BK0921,卫星,1718.010000
2025-09-08,BK1090,机器人,2061.190000
2025-09-08,BK0802,自动驾驶,2099.210000
2025-09-08,BK0577,核电,2611.000000
2025-09-08,BK0490,军工,77282.890000
2025-09-08,BK0493,新能源,17407.900000
2025-09-08,BK0588,光伏,3771.100000
2025-09-08,BK0574,锂电池,3874.710000
2025-09-08,BK0464,石油,6079.530000
2025-09-08,BK0843,天然气,1541.900000
2025-09-08,BK0478,铜/有色,21631.030000
2025-09-08,BK0547,黄金,16780.690000
2025-09-08,BK0475,银行金融,4167.480000
2025-09-08,BK1216,生物医疗,5176.930000
2025-09-08,BK0438,消费,30949.660000
2025-09-08,BK0578,稀土永磁,3316.460000
2025-09-08,BK1106,创新药,1662.470000
2025-09-08,BK0710,量子计算,2858.430000
2025-09-08,BK0968,固态电池,2312.500000
2025-09-08,BK1166,低空经济,1669.110000
2025-09-08,BK0668,医疗器械,4472.160000
2025-09-09,BK1134,AI 算力,1811.270000
2025-09-09,BK1128,CPO,3920.350000
2025-09-09,BK0917,半导体,1995.330000
2025-09-09,BK1137,存储,1575.960000
2025-09-09,BK0922,数据中心,2016.100000
2025-09-09,BK0579,云计算,3542.260000
2025-09-09,BK0963,商业航天,1926.920000
2025-09-09,BK0921,卫星,1676.510000
2025-09-09,BK1090,机器人,2029.240000
2025-09-09,BK0802,自动驾驶,2066.060000
2025-09-09,BK0577,核电,2591.220000
2025-09-09,BK0490,军工,76022.380000
2025-09-09,BK0493,新能源,17249.970000
2025-09-09,BK0588,光伏,3731.180000
2025-09-09,BK0574,锂电池,3856.580000
2025-09-09,BK0464,石油,6022.110000
2025-09-09,BK0843,天然气,1533.430000
2025-09-09,BK0478,铜/有色,21633.410000
2025-09-09,BK0547,黄金,17235.790000
2025-09-09,BK0475,银行金融,4206.460000
2025-09-09,BK1216,生物医疗,5087.270000
2025-09-09,BK0438,消费,30884.600000
2025-09-09,BK0578,稀土永磁,3261.460000
2025-09-09,BK1106,创新药,1623.450000
2025-09-09,BK0710,量子计算,2800.090000
2025-09-09,BK0968,固态电池,2311.760000
2025-09-09,BK1166,低空经济,1647.380000
2025-09-09,BK0668,医疗器械,4397.060000
2025-09-10,BK1134,AI 算力,1837.110000
2025-09-10,BK1128,CPO,3973.830000
2025-09-10,BK0917,半导体,1993.760000
2025-09-10,BK1137,存储,1590.260000
2025-09-10,BK0922,数据中心,2031.350000
2025-09-10,BK0579,云计算,3576.500000
2025-09-10,BK0963,商业航天,1932.540000
2025-09-10,BK0921,卫星,1698.910000
2025-09-10,BK1090,机器人,2028.080000
2025-09-10,BK0802,自动驾驶,2071.780000
2025-09-10,BK0577,核电,2585.990000
2025-09-10,BK0490,军工,76158.060000
2025-09-10,BK0493,新能源,17188.040000
2025-09-10,BK0588,光伏,3713.840000
2025-09-10,BK0574,锂电池,3835.710000
2025-09-10,BK0464,石油,6064.460000
2025-09-10,BK0843,天然气,1540.330000
2025-09-10,BK0478,铜/有色,21583.750000
2025-09-10,BK0547,黄金,17076.730000
2025-09-10,BK0475,银行金融,4219.720000
2025-09-10,BK1216,生物医疗,5079.930000
2025-09-10,BK0438,消费,31008.950000
2025-09-10,BK0578,稀土永磁,3256.620000
2025-09-10,BK1106,创新药,1619.720000
2025-09-10,BK0710,量子计算,2811.680000
2025-09-10,BK0968,固态电池,2286.240000
2025-09-10,BK1166,低空经济,1652.410000
2025-09-10,BK0668,医疗器械,4387.380000
2025-09-11,BK1134,AI 算力,1897.950000
2025-09-11,BK1128,CPO,4262.560000
2025-09-11,BK0917,半导体,2054.910000
2025-09-11,BK1137,存储,1655.510000
2025-09-11,BK0922,数据中心,2087.810000
2025-09-11,BK0579,云计算,3680.200000
2025-09-11,BK0963,商业航天,1980.730000
2025-09-11,BK0921,卫星,1748.990000
2025-09-11,BK1090,机器人,2072.600000
2025-09-11,BK0802,自动驾驶,2124.600000
2025-09-11,BK0577,核电,2628.500000
2025-09-11,BK0490,军工,77717.710000
2025-09-11,BK0493,新能源,17406.720000
2025-09-11,BK0588,光伏,3771.570000
2025-09-11,BK0574,锂电池,3885.380000
2025-09-11,BK0464,石油,6074.360000
2025-09-11,BK0843,天然气,1549.040000
2025-09-11,BK0478,铜/有色,21936.150000
2025-09-11,BK0547,黄金,17113.420000
2025-09-11,BK0475,银行金融,4234.560000
2025-09-11,BK1216,生物医疗,5111.720000
2025-09-11,BK0438,消费,30992.640000
2025-09-11,BK0578,稀土永磁,3325.790000
2025-09-11,BK1106,创新药,1624.210000
2025-09-11,BK0710,量子计算,2898.170000
2025-09-11,BK0968,固态电池,2310.530000
2025-09-11,BK1166,低空经济,1682.610000
2025-09-11,BK0668,医疗器械,4447.420000
2025-09-12,BK1134,AI 算力,1912.220000
2025-09-12,BK1128,CPO,4282.020000
2025-09-12,BK0917,半导体,2065.170000
2025-09-12,BK1137,存储,1717.300000
2025-09-12,BK0922,数据中心,2096.360000
2025-09-12,BK0579,云计算,3694.500000
2025-09-12,BK0963,商业航天,1975.290000
2025-09-12,BK0921,卫星,1743.650000
2025-09-12,BK1090,机器人,2068.930000
2025-09-12,BK0802,自动驾驶,2117.820000
2025-09-12,BK0577,核电,2635.260000
2025-09-12,BK0490,军工,77687.650000
2025-09-12,BK0493,新能源,17419.040000
2025-09-12,BK0588,光伏,3762.930000
2025-09-12,BK0574,锂电池,3878.600000
2025-09-12,BK0464,石油,6043.550000
2025-09-12,BK0843,天然气,1546.000000
2025-09-12,BK0478,铜/有色,22525.090000
2025-09-12,BK0547,黄金,17450.010000
2025-09-12,BK0475,银行金融,4175.320000
2025-09-12,BK1216,生物医疗,5125.860000
2025-09-12,BK0438,消费,30640.650000
2025-09-12,BK0578,稀土永磁,3362.100000
2025-09-12,BK1106,创新药,1641.710000
2025-09-12,BK0710,量子计算,2902.960000
2025-09-12,BK0968,固态电池,2294.830000
2025-09-12,BK1166,低空经济,1679.450000
2025-09-12,BK0668,医疗器械,4445.160000
2025-09-15,BK1134,AI 算力,1901.470000
2025-09-15,BK1128,CPO,4261.910000
2025-09-15,BK0917,半导体,2061.210000
2025-09-15,BK1137,存储,1723.670000
2025-09-15,BK0922,数据中心,2086.490000
2025-09-15,BK0579,云计算,3665.500000
2025-09-15,BK0963,商业航天,1960.960000
2025-09-15,BK0921,卫星,1718.800000
2025-09-15,BK1090,机器人,2070.340000
2025-09-15,BK0802,自动驾驶,2128.470000
2025-09-15,BK0577,核电,2636.230000
2025-09-15,BK0490,军工,77161.080000
2025-09-15,BK0493,新能源,17381.760000
2025-09-15,BK0588,光伏,3760.520000
2025-09-15,BK0574,锂电池,3885.120000
2025-09-15,BK0464,石油,6050.880000
2025-09-15,BK0843,天然气,1552.210000
2025-09-15,BK0478,铜/有色,22295.460000
2025-09-15,BK0547,黄金,17236.180000
2025-09-15,BK0475,银行金融,4137.510000
2025-09-15,BK1216,生物医疗,5118.590000
2025-09-15,BK0438,消费,30700.520000
2025-09-15,BK0578,稀土永磁,3338.820000
2025-09-15,BK1106,创新药,1643.610000
2025-09-15,BK0710,量子计算,2902.170000
2025-09-15,BK0968,固态电池,2297.490000
2025-09-15,BK1166,低空经济,1674.060000
2025-09-15,BK0668,医疗器械,4438.290000
2025-09-16,BK1134,AI 算力,1923.280000
2025-09-16,BK1128,CPO,4334.940000
2025-09-16,BK0917,半导体,2077.870000
2025-09-16,BK1137,存储,1753.250000
2025-09-16,BK0922,数据中心,2108.690000
2025-09-16,BK0579,云计算,3714.080000
2025-09-16,BK0963,商业航天,1981.810000
2025-09-16,BK0921,卫星,1732.280000
2025-09-16,BK1090,机器人,2120.360000
2025-09-16,BK0802,自动驾驶,2165.620000
2025-09-16,BK0577,核电,2647.570000
2025-09-16,BK0490,军工,77990.820000
2025-09-16,BK0493,新能源,17443.840000
2025-09-16,BK0588,光伏,3786.830000
2025-09-16,BK0574,锂电池,3900.970000
2025-09-16,BK0464,石油,6067.620000
2025-09-16,BK0843,天然气,1556.930000
2025-09-16,BK0478,铜/有色,22230.930000
2025-09-16,BK0547,黄金,17241.980000
2025-09-16,BK0475,银行金融,4111.480000
2025-09-16,BK1216,生物医疗,5142.410000
2025-09-16,BK0438,消费,30728.560000
2025-09-16,BK0578,稀土永磁,3329.160000
2025-09-16,BK1106,创新药,1643.980000
2025-09-16,BK0710,量子计算,2931.160000
2025-09-16,BK0968,固态电池,2306.460000
2025-09-16,BK1166,低空经济,1700.410000
2025-09-16,BK0668,医疗器械,4492.200000
2025-09-17,BK1134,AI 算力,1923.800000
2025-09-17,BK1128,CPO,4380.830000
2025-09-17,BK0917,半导体,2101.340000
2025-09-17,BK1137,存储,1770.240000
2025-09-17,BK0922,数据中心,2113.970000
2025-09-17,BK0579,云计算,3709.130000
2025-09-17,BK0963,商业航天,1990.140000
2025-09-17,BK0921,卫星,1729.940000
2025-09-17,BK1090,机器人,2147.120000
2025-09-17,BK0802,自动驾驶,2194.370000
2025-09-17,BK0577,核电,2656.520000
2025-09-17,BK0490,军工,78314.600000
2025-09-17,BK0493,新能源,17526.850000
2025-09-17,BK0588,光伏,3813.500000
2025-09-17,BK0574,锂电池,3924.720000
2025-09-17,BK0464,石油,6060.140000
2025-09-17,BK0843,天然气,1560.620000
2025-09-17,BK0478,铜/有色,22466.310000
2025-09-17,BK0547,黄金,17148.200000
2025-09-17,BK0475,银行金融,4099.940000
2025-09-17,BK1216,生物医疗,5115.830000
2025-09-17,BK0438,消费,30422.720000
2025-09-17,BK0578,稀土永磁,3353.550000
2025-09-17,BK1106,创新药,1632.140000
2025-09-17,BK0710,量子计算,2958.690000
2025-09-17,BK0968,固态电池,2323.490000
2025-09-17,BK1166,低空经济,1711.420000
2025-09-17,BK0668,医疗器械,4494.720000
2025-09-18,BK1134,AI 算力,1906.500000
2025-09-18,BK1128,CPO,4462.190000
2025-09-18,BK0917,半导体,2094.730000
2025-09-18,BK1137,存储,1760.710000
2025-09-18,BK0922,数据中心,2085.000000
2025-09-18,BK0579,云计算,3657.960000
2025-09-18,BK0963,商业航天,1976.960000
2025-09-18,BK0921,卫星,1713.830000
2025-09-18,BK1090,机器人,2130.800000
2025-09-18,BK0802,自动驾驶,2182.720000
2025-09-18,BK0577,核电,2626.830000
2025-09-18,BK0490,军工,77461.110000
2025-09-18,BK0493,新能源,17299.650000
2025-09-18,BK0588,光伏,3761.860000
2025-09-18,BK0574,锂电池,3867.140000
2025-09-18,BK0464,石油,5931.600000
2025-09-18,BK0843,天然气,1535.230000
2025-09-18,BK0478,铜/有色,21689.600000
2025-09-18,BK0547,黄金,16634.450000
2025-09-18,BK0475,银行金融,4022.020000
2025-09-18,BK1216,生物医疗,5064.060000
2025-09-18,BK0438,消费,29983.280000
2025-09-18,BK0578,稀土永磁,3265.050000
2025-09-18,BK1106,创新药,1625.560000
2025-09-18,BK0710,量子计算,2957.350000
2025-09-18,BK0968,固态电池,2291.710000
2025-09-18,BK1166,低空经济,1695.870000
2025-09-18,BK0668,医疗器械,4437.240000
2025-09-19,BK1134,AI 算力,1892.190000
2025-09-19,BK1128,CPO,4502.830000
2025-09-19,BK0917,半导体,2089.150000
2025-09-19,BK1137,存储,1770.720000
2025-09-19,BK0922,数据中心,2067.850000
2025-09-19,BK0579,云计算,3627.290000
2025-09-19,BK0963,商业航天,1970.840000
2025-09-19,BK0921,卫星,1697.300000
2025-09-19,BK1090,机器人,2095.770000
2025-09-19,BK0802,自动驾驶,2164.680000
2025-09-19,BK0577,核电,2613.500000
2025-09-19,BK0490,军工,77206.340000
2025-09-19,BK0493,新能源,17202.910000
2025-09-19,BK0588,光伏,3744.470000
2025-09-19,BK0574,锂电池,3853.070000
2025-09-19,BK0464,石油,5936.820000
2025-09-19,BK0843,天然气,1538.040000
2025-09-19,BK0478,铜/有色,21716.410000
2025-09-19,BK0547,黄金,16691.720000
2025-09-19,BK0475,银行金融,4027.750000
2025-09-19,BK1216,生物医疗,4994.570000
2025-09-19,BK0438,消费,29850.340000
2025-09-19,BK0578,稀土永磁,3233.690000
2025-09-19,BK1106,创新药,1595.850000
2025-09-19,BK0710,量子计算,2950.490000
2025-09-19,BK0968,固态电池,2272.890000
2025-09-19,BK1166,低空经济,1684.130000
2025-09-19,BK0668,医疗器械,4393.900000
2025-09-22,BK1134,AI 算力,1925.210000
2025-09-22,BK1128,CPO,4577.140000
2025-09-22,BK0917,半导体,2116.380000
2025-09-22,BK1137,存储,1822.260000
2025-09-22,BK0922,数据中心,2097.080000
2025-09-22,BK0579,云计算,3676.490000
2025-09-22,BK0963,商业航天,1982.050000
2025-09-22,BK0921,卫星,1705.650000
2025-09-22,BK1090,机器人,2114.120000
2025-09-22,BK0802,自动驾驶,2178.100000
2025-09-22,BK0577,核电,2606.000000
2025-09-22,BK0490,军工,77469.820000
2025-09-22,BK0493,新能源,17148.270000
2025-09-22,BK0588,光伏,3736.530000
2025-09-22,BK0574,锂电池,3870.410000
2025-09-22,BK0464,石油,5896.540000
2025-09-22,BK0843,天然气,1535.020000
2025-09-22,BK0478,铜/有色,21769.770000
2025-09-22,BK0547,黄金,16876.770000
2025-09-22,BK0475,银行金融,3989.310000
2025-09-22,BK1216,生物医疗,4975.090000
2025-09-22,BK0438,消费,29456.400000
2025-09-22,BK0578,稀土永磁,3240.880000
2025-09-22,BK1106,创新药,1593.130000
2025-09-22,BK0710,量子计算,2999.900000
2025-09-22,BK0968,固态电池,2283.890000
2025-09-22,BK1166,低空经济,1689.670000
2025-09-22,BK0668,医疗器械,4385.960000
2025-09-23,BK1134,AI 算力,1897.750000
2025-09-23,BK1128,CPO,4516.480000
2025-09-23,BK0917,半导体,2108.000000
2025-09-23,BK1137,存储,1825.600000
2025-09-23,BK0922,数据中心,2066.900000
2025-09-23,BK0579,云计算,3604.400000
2025-09-23,BK0963,商业航天,1955.270000
2025-09-23,BK0921,卫星,1675.600000
2025-09-23,BK1090,机器人,2084.040000
2025-09-23,BK0802,自动驾驶,2157.590000
2025-09-23,BK0577,核电,2590.770000
2025-09-23,BK0490,军工,76328.860000
2025-09-23,BK0493,新能源,17022.440000
2025-09-23,BK0588,光伏,3697.120000
2025-09-23,BK0574,锂电池,3821.310000
2025-09-23,BK0464,石油,5827.620000
2025-09-23,BK0843,天然气,1525.170000
2025-09-23,BK0478,铜/有色,21462.780000
2025-09-23,BK0547,黄金,16755.810000
2025-09-23,BK0475,银行金融,4040.210000
2025-09-23,BK1216,生物医疗,4876.810000
2025-09-23,BK0438,消费,29082.220000
2025-09-23,BK0578,稀土永磁,3176.750000
2025-09-23,BK1106,创新药,1557.520000
2025-09-23,BK0710,量子计算,2941.490000
2025-09-23,BK0968,固态电池,2257.670000
2025-09-23,BK1166,低空经济,1662.280000
2025-09-23,BK0668,医疗器械,4317.390000
2025-09-24,BK1134,AI 算力,1930.280000
2025-09-24,BK1128,CPO,4528.020000
2025-09-24,BK0917,半导体,2179.480000
2025-09-24,BK1137,存储,1896.140000
2025-09-24,BK0922,数据中心,2096.550000
2025-09-24,BK0579,云计算,3681.430000
2025-09-24,BK0963,商业航天,1986.150000
2025-09-24,BK0921,卫星,1702.270000
2025-09-24,BK1090,机器人,2123.350000
2025-09-24,BK0802,自动驾驶,2189.340000
2025-09-24,BK0577,核电,2612.310000
2025-09-24,BK0490,军工,77535.350000
2025-09-24,BK0493,新能源,17286.840000
2025-09-24,BK0588,光伏,3763.830000
2025-09-24,BK0574,锂电池,3903.350000
2025-09-24,BK0464,石油,5890.460000
2025-09-24,BK0843,天然气,1547.800000
2025-09-24,BK0478,铜/有色,21752.900000
2025-09-24,BK0547,黄金,16927.300000
2025-09-24,BK0475,银行金融,4038.510000
2025-09-24,BK1216,生物医疗,4959.040000
2025-09-24,BK0438,消费,29331.650000
2025-09-24,BK0578,稀土永磁,3232.200000
2025-09-24,BK1106,创新药,1583.880000
2025-09-24,BK0710,量子计算,2990.350000
2025-09-24,BK0968,固态电池,2316.500000
2025-09-24,BK1166,低空经济,1691.830000
2025-09-24,BK0668,医疗器械,4393.170000
2025-09-25,BK1134,AI 算力,1934.970000
2025-09-25,BK1128,CPO,4555.310000
2025-09-25,BK0917,半导体,2166.440000
2025-09-25,BK1137,存储,1875.580000
2025-09-25,BK0922,数据中心,2099.890000
2025-09-25,BK0579,云计算,3703.200000
2025-09-25,BK0963,商业航天,1972.110000
2025-09-25,BK0921,卫星,1692.350000
2025-09-25,BK1090,机器人,2110.680000
2025-09-25,BK0802,自动驾驶,2179.230000
2025-09-25,BK0577,核电,2613.950000
2025-09-25,BK0490,军工,77061.990000
2025-09-25,BK0493,新能源,17259.240000
2025-09-25,BK0588,光伏,3749.810000
2025-09-25,BK0574,锂电池,3877.270000
2025-09-25,BK0464,石油,5855.330000
2025-09-25,BK0843,天然气,1525.820000
2025-09-25,BK0478,铜/有色,21913.850000
2025-09-25,BK0547,黄金,16896.310000
2025-09-25,BK0475,银行金融,3999.250000
2025-09-25,BK1216,生物医疗,4931.170000
2025-09-25,BK0438,消费,29117.480000
2025-09-25,BK0578,稀土永磁,3242.210000
2025-09-25,BK1106,创新药,1574.400000
2025-09-25,BK0710,量子计算,3008.900000
2025-09-25,BK0968,固态电池,2301.020000
2025-09-25,BK1166,低空经济,1678.350000
2025-09-25,BK0668,医疗器械,4372.540000
2025-09-26,BK1134,AI 算力,1881.220000
2025-09-26,BK1128,CPO,4400.210000
2025-09-26,BK0917,半导体,2132.760000
2025-09-26,BK1137,存储,1848.840000
2025-09-26,BK0922,数据中心,2054.500000
2025-09-26,BK0579,云计算,3602.370000
2025-09-26,BK0963,商业航天,1944.870000
2025-09-26,BK0921,卫星,1661.450000
2025-09-26,BK1090,机器人,2072.220000
2025-09-26,BK0802,自动驾驶,2139.770000
